stage,source_module,timestamp,dispersion_module,count,source_modules,dispersion modules
process(),,0.030002,,310.0,ParkingSource,AUSTAL2000
process(),,0.029998,,311.0,ParkingSource,AUSTAL2000
process(),,0.045009,,312.0,ParkingSource,AUSTAL2000
process(),,0.028993,,313.0,ParkingSource,AUSTAL2000
process(),,0.027999,,314.0,ParkingSource,AUSTAL2000
process(),,0.032999,,315.0,ParkingSource,AUSTAL2000
process(),,0.031004,,316.0,ParkingSource,AUSTAL2000
process(),,0.030004,,317.0,ParkingSource,AUSTAL2000
process(),,0.027992,,318.0,ParkingSource,AUSTAL2000
process(),,0.028008,,319.0,ParkingSource,AUSTAL2000
process(),,0.027997,,320.0,ParkingSource,AUSTAL2000
process(),,0.031005,,321.0,ParkingSource,AUSTAL2000
process(),,0.028993,,322.0,ParkingSource,AUSTAL2000
process(),,0.037002,,323.0,ParkingSource,AUSTAL2000
process(),,0.029,,324.0,ParkingSource,AUSTAL2000
process(),,0.028008,,325.0,ParkingSource,AUSTAL2000
process(),,0.026991,,326.0,ParkingSource,AUSTAL2000
process(),,0.027999,,327.0,ParkingSource,AUSTAL2000
process(),,0.02801,,328.0,ParkingSource,AUSTAL2000
process(),,0.027991,,329.0,ParkingSource,AUSTAL2000
process(),,0.026999,,330.0,ParkingSource,AUSTAL2000
process(),,0.027008,,331.0,ParkingSource,AUSTAL2000
process(),,0.028993,,332.0,ParkingSource,AUSTAL2000
process(),,0.029005,,333.0,ParkingSource,AUSTAL2000
process(),,0.039995,,334.0,ParkingSource,AUSTAL2000
process(),,0.05,,335.0,ParkingSource,AUSTAL2000
process(),,0.055,,336.0,ParkingSource,AUSTAL2000
process(),,0.056001,,337.0,ParkingSource,AUSTAL2000
process(),,0.053998,,338.0,ParkingSource,AUSTAL2000
process(),,0.05,,339.0,ParkingSource,AUSTAL2000
process(),,0.027001,,340.0,ParkingSource,AUSTAL2000
process(),,0.028009,,341.0,ParkingSource,AUSTAL2000
process(),,0.02799,,342.0,ParkingSource,AUSTAL2000
process(),,0.035001,,343.0,ParkingSource,AUSTAL2000
