oid,engine_type,engine_full_name,engine_name,thrust,mode,fuel_kg_sec,co_ei,hc_ei,nox_ei,sox_ei,pm10_ei,p1_ei,p2_ei,smoke_number,smoke_number_maximum,fuel_type,manufacturer,source,remark,status,engine_name_type,coolant,combustion_technology,technology_age,pm10_prefoa3,pm10_nonvol,pm10_sul,pm10_organic,eng_type,bpr,nvpm_ei,nvpm_number_ei
2026,J,JT9D-7A,8PW087,0.85,CL,1.789,0.0,0.1,28.5,1,489.6000000000001,6.48993,6.48993,9.5,12.3,DERD 2494,Pratt & Whitney,EEDB,,Out of production,,,,,,,,,TF,,6.48233,326916387743401.0
2027,J,JT9D-7A,8PW087,0.3,AP,0.619,7.6,1.3,7.6,1,489.6000000000001,6.555455,6.555455,2.5,12.3,DERD 2494,Pratt & Whitney,EEDB,,Out of production,,,,,,,,,TF,,6.48233,326916387743401.0
2028,J,JT9D-7A,8PW087,0.07,TX,0.211,83.6,36.1,3.1,1,489.6000000000001,6.7050670000000006,6.7050670000000006,0.7,12.3,DERD 2494,Pratt & Whitney,EEDB,,Out of production,,,,,,,,,TF,,6.48233,326916387743401.0
2029,J,JT9D-7F,1PW022,1.0,TO,2.1672,0.4,0.3,46.0,1,489.6000000000001,,,,4.0,Jet A,Pratt & Whitney,EEDB,,Out of production,JT9D-7FMod V,,,,,,,,TF,5.1,,
2030,J,JT9D-7F,1PW022,0.85,CL,1.764,0.4,0.3,34.4,1,489.6000000000001,,,,4.0,Jet A,Pratt & Whitney,EEDB,,Out of production,JT9D-7FMod V,,,,,,,,TF,5.1,,
2031,J,JT9D-7F,1PW022,0.3,AP,0.6237,2.9,0.5,7.8,1,489.6000000000001,,,,4.0,Jet A,Pratt & Whitney,EEDB,,Out of production,JT9D-7FMod V,,,,,,,,TF,5.1,,
2032,J,JT9D-7F,1PW022,0.07,TX,0.219,54.0,26.0,3.1,1,489.6000000000001,,,,4.0,Jet A,Pratt & Whitney,EEDB,,Out of production,JT9D-7FMod V,,,,,,,,TF,5.1,,
2033,J,JT9D-7F,1PW023,1.0,TO,2.161,0.9,0.0,41.7,1,489.6000000000001,,,16.0,16.0,Jet A,Pratt & Whitney,EEDB,,Out of production,JT9D-7FMod VI,,,,,,,,TF,5.1,,
2034,J,JT9D-7F,1PW023,0.85,CL,1.779,0.9,0.0,31.5,1,489.6000000000001,,,,16.0,Jet A,Pratt & Whitney,EEDB,,Out of production,JT9D-7FMod VI,,,,,,,,TF,5.1,,
2035,J,JT9D-7F,1PW023,0.3,AP,0.624,5.8,0.6,9.1,1,489.6000000000001,,,,16.0,Jet A,Pratt & Whitney,EEDB,,Out of production,JT9D-7FMod VI,,,,,,,,TF,5.1,,
2036,J,JT9D-7F,1PW023,0.07,TX,0.232,68.6,25.9,3.2,1,489.6000000000001,,,,16.0,Jet A,Pratt & Whitney,EEDB,,Out of production,JT9D-7FMod VI,,,,,,,,TF,5.1,,
2037,J,JT9D-7J,1PW024,1.0,TO,2.315,0.9,0.0,44.9,1,489.6000000000001,,,,16.0,Jet A,Pratt & Whitney,EEDB,,Out of production,,,,,,,,,TF,5.1,,
2038,J,JT9D-7J,1PW024,0.85,CL,1.902,0.9,0.0,34.9,1,489.6000000000001,,,,16.0,Jet A,Pratt & Whitney,EEDB,,Out of production,,,,,,,,,TF,5.1,,
2039,J,JT9D-7J,1PW024,0.3,AP,0.679,5.5,0.5,9.4,1,489.6000000000001,,,,16.0,Jet A,Pratt & Whitney,EEDB,,Out of production,,,,,,,,,TF,5.1,,
2040,J,JT9D-7J,1PW024,0.07,TX,0.238,66.7,24.5,3.3,1,489.6000000000001,,,,16.0,Jet A,Pratt & Whitney,EEDB,,Out of production,,,,,,,,,TF,5.1,,
2041,J,JT9D-7Q,1PW025,1.0,TO,2.4419,0.2,0.2,31.6,1,489.6000000000001,,,,8.0,Jet A,Pratt & Whitney,EEDB,,Out of production,,,,,,,,,TF,4.9,,
2042,J,JT9D-7Q,1PW025,0.85,CL,1.9996,0.2,0.2,25.6,1,489.6000000000001,,,,8.0,Jet A,Pratt & Whitney,EEDB,,Out of production,,,,,,,,,TF,4.9,,
2043,J,JT9D-7Q,1PW025,0.3,AP,0.6804,1.7,0.3,7.8,1,489.6000000000001,,,,8.0,Jet A,Pratt & Whitney,EEDB,,Out of production,,,,,,,,,TF,4.9,,
2044,J,JT9D-7Q,1PW025,0.07,TX,0.237,53.0,12.0,3.0,1,489.6000000000001,,,,8.0,Jet A,Pratt & Whitney,EEDB,,Out of production,,,,,,,,,TF,4.9,,
2045,J,"JT9D-7R4D, -7R4D1",1PW026,1.0,TO,2.055,0.51,0.15,38.5,1,489.6000000000001,,,4.6,4.6,Jet A,Pratt & Whitney,EEDB,,Out of production,,,,,,,,,TF,5.0,,
2046,J,"JT9D-7R4D, -7R4D1",1PW026,0.85,CL,1.678,0.48,0.12,30.0,1,489.6000000000001,,,,4.6,Jet A,Pratt & Whitney,EEDB,,Out of production,,,,,,,,,TF,5.0,,
2047,J,"JT9D-7R4D, -7R4D1",1PW026,0.3,AP,0.6593,1.36,0.13,9.8,1,489.6000000000001,,,,4.6,Jet A,Pratt & Whitney,EEDB,,Out of production,,,,,,,,,TF,5.0,,
2048,J,"JT9D-7R4D, -7R4D1",1PW026,0.07,TX,0.2054,8.84,1.25,4.1,1,489.6000000000001,,,,4.6,Jet A,Pratt & Whitney,EEDB,,Out of production,,,,,,,,,TF,5.0,,
2049,J,"JT9D-7R4E, -7R4E1",1PW027,1.0,TO,2.118,0.57,0.16,41.6,1,489.6000000000001,,,5.0,5.0,Jet A,Pratt & Whitney,EEDB,,Out of production,,,,,,,,,TF,5.0,,
2050,J,"JT9D-7R4E, -7R4E1",1PW027,0.85,CL,1.724,0.53,0.13,34.2,1,489.6000000000001,,,,5.0,Jet A,Pratt & Whitney,EEDB,,Out of production,,,,,,,,,TF,5.0,,
2051,J,"JT9D-7R4E, -7R4E1",1PW027,0.3,AP,0.6529,1.23,0.13,10.4,1,489.6000000000001,,,,5.0,Jet A,Pratt & Whitney,EEDB,,Out of production,,,,,,,,,TF,5.0,,
2052,J,"JT9D-7R4E, -7R4E1",1PW027,0.07,TX,0.221,8.27,1.11,4.1,1,489.6000000000001,,,,5.0,Jet A,Pratt & Whitney,EEDB,,Out of production,,,,,,,,,TF,5.0,,
2053,J,"JT9D-7R4E4, -E1(H)",1PW028,1.0,TO,2.218,0.67,0.15,36.9,1,489.6000000000001,,,4.3,4.3,Jet A,Pratt & Whitney,EEDB,,Out of production,,,,,,,,,TF,5.0,,
2054,J,"JT9D-7R4E4, -E1(H)",1PW028,0.85,CL,1.829,0.67,0.13,29.7,1,489.6000000000001,,,,4.3,Jet A,Pratt & Whitney,EEDB,,Out of production,,,,,,,,,TF,5.0,,
2055,J,"JT9D-7R4E4, -E1(H)",1PW028,0.3,AP,0.64,1.46,0.22,8.5,1,489.6000000000001,,,,4.3,Jet A,Pratt & Whitney,EEDB,,Out of production,,,,,,,,,TF,5.0,,
2056,J,"JT9D-7R4E4, -E1(H)",1PW028,0.07,TX,0.2205,16.0,3.35,3.5,1,489.6000000000001,,,,4.3,Jet A,Pratt & Whitney,EEDB,,Out of production,,,,,,,,,TF,5.0,,
2057,J,JT9D-7R4G2,1PW029,1.0,TO,2.429,0.74,0.15,41.3,1,489.6000000000001,,,6.8,6.8,Jet A,Pratt & Whitney,EEDB,,Out of production,,,,,,,,,TF,4.8,,
2058,J,JT9D-7R4G2,1PW029,0.85,CL,1.88,0.63,0.14,29.5,1,489.6000000000001,,,,6.8,Jet A,Pratt & Whitney,EEDB,,Out of production,,,,,,,,,TF,4.8,,
2059,J,JT9D-7R4G2,1PW029,0.3,AP,0.659,1.4,0.18,8.8,1,489.6000000000001,,,,6.8,Jet A,Pratt & Whitney,EEDB,,Out of production,,,,,,,,,TF,4.8,,
2060,J,JT9D-7R4G2,1PW029,0.07,TX,0.2239,11.82,1.55,3.8,1,489.6000000000001,,,,6.8,Jet A,Pratt & Whitney,EEDB,,Out of production,,,,,,,,,TF,4.8,,
2061,J,JT9D-7R4H1,1PW030,1.0,TO,2.512,0.74,0.15,45.2,1,489.6000000000001,,,7.6,7.6,Jet A,Pratt & Whitney,EEDB,,Out of production,,,,,,,,,TF,4.8,,
2062,J,JT9D-7R4H1,1PW030,0.85,CL,1.999,0.63,0.14,30.0,1,489.6000000000001,,,,7.6,Jet A,Pratt & Whitney,EEDB,,Out of production,,,,,,,,,TF,4.8,,
2063,J,JT9D-7R4H1,1PW030,0.3,AP,0.7227,1.39,0.18,8.9,1,489.6000000000001,,,,7.6,Jet A,Pratt & Whitney,EEDB,,Out of production,,,,,,,,,TF,4.8,,
2064,J,JT9D-7R4H1,1PW030,0.07,TX,0.2454,11.63,1.48,3.8,1,489.6000000000001,,,,7.6,Jet A,Pratt & Whitney,EEDB,,Out of production,,,,,,,,,TF,4.8,,
2065,J,PW814GA,16PW115,1.0,TO,0.667,0.0,0.0,23.26,1,489.6000000000001,3.94698,3.94698,0.3,0.3,Jet A-1,Pratt & Whitney Canada,EEDB,,,PW814GATALON X,,,,,,,,TF,5.66,3.94698,199053680497679.4
2066,J,PW814GA,16PW115,0.85,CL,0.549,0.0,0.0,17.94,1,489.6000000000001,3.94698,3.94698,0.2,0.3,Jet A-1,Pratt & Whitney Canada,EEDB,,,PW814GATALON X,,,,,,,,TF,5.66,3.94698,199053680497679.4
2067,J,PW814GA,16PW115,0.3,AP,0.194,1.76,0.02,11.46,1,489.6000000000001,3.948105,3.948105,0.2,0.3,Jet A-1,Pratt & Whitney Canada,EEDB,,,PW814GATALON X,,,,,,,,TF,5.66,3.94698,199053680497679.4
2068,J,PW814GA,16PW115,0.07,TX,0.07,13.88,0.05,6.25,1,489.6000000000001,3.9472885,3.9472885,0.2,0.3,Jet A-1,Pratt & Whitney Canada,EEDB,,,PW814GATALON X,,,,,,,,TF,5.66,3.94698,199053680497679.4
2069,J,PW815GA,16PW116,1.0,TO,0.699,0.0,0.0,24.88,1,489.6000000000001,3.94698,3.94698,0.3,0.3,Jet A-1,Pratt & Whitney Canada,EEDB,,,PW815GATALON X,,,,,,,,TF,5.6,3.94698,199053680497679.4
2070,J,PW815GA,16PW116,0.85,CL,0.573,0.0,0.0,18.89,1,489.6000000000001,3.94698,3.94698,0.2,0.3,Jet A-1,Pratt & Whitney Canada,EEDB,,,PW815GATALON X,,,,,,,,TF,5.6,3.94698,199053680497679.4
2071,J,PW815GA,16PW116,0.3,AP,0.201,1.5,0.02,11.47,1,489.6000000000001,3.948105,3.948105,0.2,0.3,Jet A-1,Pratt & Whitney Canada,EEDB,,,PW815GATALON X,,,,,,,,TF,5.6,3.94698,199053680497679.4
2072,J,PW815GA,16PW116,0.07,TX,0.071,13.4,0.05,6.41,1,489.6000000000001,3.9472885,3.9472885,0.2,0.3,Jet A-1,Pratt & Whitney Canada,EEDB,,,PW815GATALON X,,,,,,,,TF,5.6,3.94698,199053680497679.4
2073,J,PW814GA,19PW127,1.0,TO,0.667,0.0,0.0,23.26,1,489.6000000000001,3.94698,3.94698,0.3,0.3,Jet A-1,Pratt & Whitney Canada,EEDB,,,PW814GATALON X,,,,,,,,TF,5.66,3.94698,199053680497679.4
2074,J,PW814GA,19PW127,0.85,CL,0.549,0.0,0.0,17.94,1,489.6000000000001,3.94698,3.94698,0.2,0.3,Jet A-1,Pratt & Whitney Canada,EEDB,,,PW814GATALON X,,,,,,,,TF,5.66,3.94698,199053680497679.4
2075,J,PW814GA,19PW127,0.3,AP,0.194,1.76,0.02,11.46,1,489.6000000000001,3.948105,3.948105,0.2,0.3,Jet A-1,Pratt & Whitney Canada,EEDB,,,PW814GATALON X,,,,,,,,TF,5.66,3.94698,199053680497679.4
2076,J,PW814GA,19PW127,0.07,TX,0.07,13.88,0.05,6.25,1,489.6000000000001,3.9472885,3.9472885,0.2,0.3,Jet A-1,Pratt & Whitney Canada,EEDB,,,PW814GATALON X,,,,,,,,TF,5.66,3.94698,199053680497679.4
2077,J,PW815GA,19PW128,1.0,TO,0.699,0.0,0.0,24.88,1,489.6000000000001,3.94698,3.94698,0.3,0.3,Jet A-1,Pratt & Whitney Canada,EEDB,,,PW815GATALON X,,,,,,,,TF,5.6,3.94698,199053680497679.4
2078,J,PW815GA,19PW128,0.85,CL,0.573,0.0,0.0,18.89,1,489.6000000000001,3.94698,3.94698,0.2,0.3,Jet A-1,Pratt & Whitney Canada,EEDB,,,PW815GATALON X,,,,,,,,TF,5.6,3.94698,199053680497679.4
2079,J,PW815GA,19PW128,0.3,AP,0.201,1.5,0.02,11.47,1,489.6000000000001,3.948105,3.948105,0.2,0.3,Jet A-1,Pratt & Whitney Canada,EEDB,,,PW815GATALON X,,,,,,,,TF,5.6,3.94698,199053680497679.4
2080,J,PW815GA,19PW128,0.07,TX,0.071,13.4,0.05,6.41,1,489.6000000000001,3.9472885,3.9472885,0.2,0.3,Jet A-1,Pratt & Whitney Canada,EEDB,,,PW815GATALON X,,,,,,,,TF,5.6,3.94698,199053680497679.4
2081,J,PW814GA,01P22PW141,1.0,TO,0.6720777188661612,0.007552676999209022,0.045433809049359675,22.211592354288086,1,489.6000000000001,20.501744888040676,20.501744888040676,0.2692500219280394,0.30925002192803935,Jet A-1,Pratt & Whitney Canada,EEDB,,,PW814GATALON X,,,,,,,,MTF,5.70667971604273,20.49652,1033678728871126.2
2082,J,PW814GA,01P22PW141,0.85,CL,0.5556127489034169,0.0,0.04295569656867253,18.007366478443615,1,489.6000000000001,20.49978463293922,20.49978463293922,0.23168511508100864,0.30925002192803935,Jet A-1,Pratt & Whitney Canada,EEDB,,,PW814GATALON X,,,,,,,,MTF,5.70667971604273,20.49652,1033678728871126.2
2083,J,PW814GA,01P22PW141,0.3,AP,0.19832881254951196,2.480145059541534,0.027861998182776748,11.197404847577666,1,489.6000000000001,20.498087237397783,20.498087237397783,0.19145219079014714,0.30925002192803935,Jet A-1,Pratt & Whitney Canada,EEDB,,,PW814GATALON X,,,,,,,,MTF,5.70667971604273,20.49652,1033678728871126.2
2084,J,PW814GA,01P22PW141,0.07,TX,0.06964075812112608,16.66786996859458,0.07065914620898547,5.3405392274423855,1,489.6000000000001,20.49695596693211,20.49695596693211,0.18306088244825044,0.30925002192803935,Jet A-1,Pratt & Whitney Canada,EEDB,,,PW814GATALON X,,,,,,,,MTF,5.70667971604273,20.49652,1033678728871126.2
2085,J,PW815GA,01P22PW142,1.0,TO,0.7011399754771996,0.008791550235400791,0.08509577259181131,23.63357324460035,1,489.6000000000001,20.365016013848056,20.365016013848056,0.27208168559440593,0.3120816855944059,Jet A-1,Pratt & Whitney Canada,EEDB,,,PW815GATALON X,,,,,,,,MTF,5.6537570900765,20.35523,1026553341531671.9
2086,J,PW815GA,01P22PW142,0.85,CL,0.5788557383054931,0.000294351440788887,0.04782989353252214,18.742024859266394,1,489.6000000000001,20.358865071908472,20.358865071908472,0.23193140946792226,0.3120816855944059,Jet A-1,Pratt & Whitney Canada,EEDB,,,PW815GATALON X,,,,,,,,MTF,5.6537570900765,20.35523,1026553341531671.9
2087,J,PW815GA,01P22PW142,0.3,AP,0.20438021114651037,2.234759812727422,0.025951105804416397,11.242610054186624,1,489.6000000000001,20.3566897497015,20.3566897497015,0.1913399385144442,0.3120816855944059,Jet A-1,Pratt & Whitney Canada,EEDB,,,PW815GATALON X,,,,,,,,MTF,5.6537570900765,20.35523,1026553341531671.9
2088,J,PW815GA,01P22PW142,0.07,TX,0.07094565889756811,15.904965152469336,0.06376732934633499,5.459790747584118,1,489.6000000000001,20.355623444422065,20.355623444422065,0.18314449960595985,0.3120816855944059,Jet A-1,Pratt & Whitney Canada,EEDB,,,PW815GATALON X,,,,,,,,MTF,5.6537570900765,20.35523,1026553341531671.9
2089,J,PW1127G1-JM,15PW104,1.0,TO,0.800416,0.22,0.03,17.76,1,489.6000000000001,5.66025,5.66025,1.4,1.4,Jet A,Pratt & Whitney,EEDB,,Out of production,PW1127G1-JMTALON X,,,,,,,,TF,12.2,5.6568,285283396114752.2
2090,J,PW1127G1-JM,15PW104,0.85,CL,0.661263,0.32,0.03,14.18,1,489.6000000000001,5.659079999999999,5.659079999999999,0.3,1.4,Jet A,Pratt & Whitney,EEDB,,Out of production,PW1127G1-JMTALON X,,,,,,,,TF,12.2,5.6568,285283396114752.2
2091,J,PW1127G1-JM,15PW104,0.3,AP,0.232194,5.49,0.04,8.85,1,489.6000000000001,5.65905,5.65905,0.36,1.4,Jet A,Pratt & Whitney,EEDB,,Out of production,PW1127G1-JMTALON X,,,,,,,,TF,12.2,5.6568,285283396114752.2
2092,J,PW1127G1-JM,15PW104,0.07,TX,0.089743,21.47,0.11,6.55,1,489.6000000000001,5.6574786999999995,5.6574786999999995,0.56,1.4,Jet A,Pratt & Whitney,EEDB,,Out of production,PW1127G1-JMTALON X,,,,,,,,TF,12.2,5.6568,285283396114752.2
2093,J,PW1127G-JM,15PW105,1.0,TO,0.800416,0.22,0.03,17.76,1,489.6000000000001,5.66025,5.66025,1.4,1.4,Jet A,Pratt & Whitney,EEDB,,Out of production,PW1127G-JMTALON X,,,,,,,,TF,12.2,5.6568,285283396114752.2
2094,J,PW1127G-JM,15PW105,0.85,CL,0.661263,0.32,0.03,14.18,1,489.6000000000001,5.659079999999999,5.659079999999999,0.3,1.4,Jet A,Pratt & Whitney,EEDB,,Out of production,PW1127G-JMTALON X,,,,,,,,TF,12.2,5.6568,285283396114752.2
2095,J,PW1127G-JM,15PW105,0.3,AP,0.232194,5.49,0.04,8.85,1,489.6000000000001,5.65905,5.65905,0.36,1.4,Jet A,Pratt & Whitney,EEDB,,Out of production,PW1127G-JMTALON X,,,,,,,,TF,12.2,5.6568,285283396114752.2
2096,J,PW1127G-JM,15PW105,0.07,TX,0.089743,21.47,0.11,6.55,1,489.6000000000001,5.6574786999999995,5.6574786999999995,0.56,1.4,Jet A,Pratt & Whitney,EEDB,,Out of production,PW1127G-JMTALON X,,,,,,,,TF,12.2,5.6568,285283396114752.2
2097,J,PW1130G-JM,15PW106,1.0,TO,0.910084,0.17,0.03,21.16,1,489.6000000000001,5.60503,5.60503,2.8,2.8,Jet A,Pratt & Whitney,EEDB,,Out of production,PW1130G-JMTALON X,,,,,,,,TF,11.7,5.60158,282498281020429.75
2098,J,PW1130G-JM,15PW106,0.85,CL,0.748352,0.25,0.03,16.33,1,489.6000000000001,5.60386,5.60386,0.79,2.8,Jet A,Pratt & Whitney,EEDB,,Out of production,PW1130G-JMTALON X,,,,,,,,TF,11.7,5.60158,282498281020429.75
2099,J,PW1130G-JM,15PW106,0.3,AP,0.254698,4.55,0.04,8.99,1,489.6000000000001,5.60383,5.60383,0.35,2.8,Jet A,Pratt & Whitney,EEDB,,Out of production,PW1130G-JMTALON X,,,,,,,,TF,11.7,5.60158,282498281020429.75
2100,J,PW1130G-JM,15PW106,0.07,TX,0.094272,19.48,0.07,6.78,1,489.6000000000001,5.6020119,5.6020119,0.55,2.8,Jet A,Pratt & Whitney,EEDB,,Out of production,PW1130G-JMTALON X,,,,,,,,TF,11.7,5.60158,282498281020429.75
2101,J,PW1133G1-JM,15PW107,1.0,TO,1.02297,0.14,0.03,25.23,1,489.6000000000001,5.55028,5.55028,4.4,4.4,Jet A,Pratt & Whitney,EEDB,,Out of production,PW1133G1-JMTALON X,,,,,,,,TF,11.4,5.54683,279737353632193.47
2102,J,PW1133G1-JM,15PW107,0.85,CL,0.838543,0.2,0.03,18.92,1,489.6000000000001,5.54911,5.54911,2.01,4.4,Jet A,Pratt & Whitney,EEDB,,Out of production,PW1133G1-JMTALON X,,,,,,,,TF,11.4,5.54683,279737353632193.47
2103,J,PW1133G1-JM,15PW107,0.3,AP,0.278342,3.59,0.04,9.14,1,489.6000000000001,5.54908,5.54908,0.34,4.4,Jet A,Pratt & Whitney,EEDB,,Out of production,PW1133G1-JMTALON X,,,,,,,,TF,11.4,5.54683,279737353632193.47
2104,J,PW1133G1-JM,15PW107,0.07,TX,0.09878,17.89,0.05,6.98,1,489.6000000000001,5.5471385,5.5471385,0.54,4.4,Jet A,Pratt & Whitney,EEDB,,Out of production,PW1133G1-JMTALON X,,,,,,,,TF,11.4,5.54683,279737353632193.47
2105,J,PW1133G-JM,15PW108,1.0,TO,1.02297,0.14,0.03,25.23,1,489.6000000000001,5.55028,5.55028,4.4,4.4,Jet A,Pratt & Whitney,EEDB,,Out of production,PW1133G-JMTALON X,,,,,,,,TF,11.4,5.54683,279737353632193.47
2106,J,PW1133G-JM,15PW108,0.85,CL,0.838543,0.2,0.03,18.92,1,489.6000000000001,5.54911,5.54911,2.01,4.4,Jet A,Pratt & Whitney,EEDB,,Out of production,PW1133G-JMTALON X,,,,,,,,TF,11.4,5.54683,279737353632193.47
2107,J,PW1133G-JM,15PW108,0.3,AP,0.278342,3.59,0.04,9.14,1,489.6000000000001,5.54908,5.54908,0.34,4.4,Jet A,Pratt & Whitney,EEDB,,Out of production,PW1133G-JMTALON X,,,,,,,,TF,11.4,5.54683,279737353632193.47
2108,J,PW1133G-JM,15PW108,0.07,TX,0.09878,17.89,0.05,6.98,1,489.6000000000001,5.5471385,5.5471385,0.54,4.4,Jet A,Pratt & Whitney,EEDB,,Out of production,PW1133G-JMTALON X,,,,,,,,TF,11.4,5.54683,279737353632193.47
2109,J,PW1122G-JM,18PW117,1.0,TO,0.71,0.26,0.1,16.47,1,489.6000000000001,10.37675,10.37675,11.6,11.6,Jet A,Pratt & Whitney,EEDB,,,PW1122G-JMTALON X,,,,,,,,TF,12.72,10.36525,522739548908423.9
2110,J,PW1122G-JM,18PW117,0.85,CL,0.6,0.38,0.1,13.85,1,489.6000000000001,10.37285,10.37285,7.9,11.6,Jet A,Pratt & Whitney,EEDB,,,PW1122G-JMTALON X,,,,,,,,TF,12.72,10.36525,522739548908423.9
2111,J,PW1122G-JM,18PW117,0.3,AP,0.21,6.39,0.02,8.92,1,489.6000000000001,10.366375,10.366375,0.4,11.6,Jet A,Pratt & Whitney,EEDB,,,PW1122G-JMTALON X,,,,,,,,TF,12.72,10.36525,522739548908423.9
2112,J,PW1122G-JM,18PW117,0.07,TX,0.08,29.78,0.55,4.72,1,489.6000000000001,10.3686435,10.3686435,1.2,11.6,Jet A,Pratt & Whitney,EEDB,,,PW1122G-JMTALON X,,,,,,,,TF,12.72,10.36525,522739548908423.9
2113,J,PW1122G-JM,01P18PW148,1.0,TO,0.71,0.26,0.1,16.47,1,489.6000000000001,10.37675,10.37675,11.6,11.6,Jet A,Pratt & Whitney,EEDB,,,"PW1122G-JMTALON X, Block-C",,,,,,,,TF,12.72,10.36525,522739548908423.9
2114,J,PW1122G-JM,01P18PW148,0.85,CL,0.6,0.38,0.1,13.85,1,489.6000000000001,10.37285,10.37285,7.9,11.6,Jet A,Pratt & Whitney,EEDB,,,"PW1122G-JMTALON X, Block-C",,,,,,,,TF,12.72,10.36525,522739548908423.9
2115,J,PW1122G-JM,01P18PW148,0.3,AP,0.21,6.39,0.02,8.92,1,489.6000000000001,10.366375,10.366375,0.4,11.6,Jet A,Pratt & Whitney,EEDB,,,"PW1122G-JMTALON X, Block-C",,,,,,,,TF,12.72,10.36525,522739548908423.9
2116,J,PW1122G-JM,01P18PW148,0.07,TX,0.08,29.78,0.55,4.72,1,489.6000000000001,10.3686435,10.3686435,1.2,11.6,Jet A,Pratt & Whitney,EEDB,,,"PW1122G-JMTALON X, Block-C",,,,,,,,TF,12.72,10.36525,522739548908423.9
2117,J,PW1124G1-JM,18PW118,1.0,TO,0.71,0.26,0.1,16.47,1,489.6000000000001,10.37675,10.37675,11.6,11.6,Jet A,Pratt & Whitney,EEDB,,,PW1124G1-JMTALON X,,,,,,,,TF,12.72,10.36525,522739548908423.9
2118,J,PW1124G1-JM,18PW118,0.85,CL,0.6,0.38,0.1,13.85,1,489.6000000000001,10.37285,10.37285,7.9,11.6,Jet A,Pratt & Whitney,EEDB,,,PW1124G1-JMTALON X,,,,,,,,TF,12.72,10.36525,522739548908423.9
2119,J,PW1124G1-JM,18PW118,0.3,AP,0.21,6.39,0.02,8.92,1,489.6000000000001,10.366375,10.366375,0.4,11.6,Jet A,Pratt & Whitney,EEDB,,,PW1124G1-JMTALON X,,,,,,,,TF,12.72,10.36525,522739548908423.9
2120,J,PW1124G1-JM,18PW118,0.07,TX,0.08,29.78,0.55,4.72,1,489.6000000000001,10.3686435,10.3686435,1.2,11.6,Jet A,Pratt & Whitney,EEDB,,,PW1124G1-JMTALON X,,,,,,,,TF,12.72,10.36525,522739548908423.9
2121,J,PW1124G1-JM,01P18PW149,1.0,TO,0.71,0.26,0.1,16.47,1,489.6000000000001,10.37675,10.37675,11.6,11.6,Jet A,Pratt & Whitney,EEDB,,,"PW1124G1-JMTALON X, Block-C",,,,,,,,TF,12.72,10.36525,522739548908423.9
2122,J,PW1124G1-JM,01P18PW149,0.85,CL,0.6,0.38,0.1,13.85,1,489.6000000000001,10.37285,10.37285,7.9,11.6,Jet A,Pratt & Whitney,EEDB,,,"PW1124G1-JMTALON X, Block-C",,,,,,,,TF,12.72,10.36525,522739548908423.9
2123,J,PW1124G1-JM,01P18PW149,0.3,AP,0.21,6.39,0.02,8.92,1,489.6000000000001,10.366375,10.366375,0.4,11.6,Jet A,Pratt & Whitney,EEDB,,,"PW1124G1-JMTALON X, Block-C",,,,,,,,TF,12.72,10.36525,522739548908423.9
2124,J,PW1124G1-JM,01P18PW149,0.07,TX,0.08,29.78,0.55,4.72,1,489.6000000000001,10.3686435,10.3686435,1.2,11.6,Jet A,Pratt & Whitney,EEDB,,,"PW1124G1-JMTALON X, Block-C",,,,,,,,TF,12.72,10.36525,522739548908423.9
2125,J,PW1124G-JM,18PW119,1.0,TO,0.71,0.26,0.1,16.47,1,489.6000000000001,10.37675,10.37675,11.6,11.6,Jet A,Pratt & Whitney,EEDB,,,PW1124G-JMTALON X,,,,,,,,TF,12.72,10.36525,522739548908423.9
2126,J,PW1124G-JM,18PW119,0.85,CL,0.6,0.38,0.1,13.85,1,489.6000000000001,10.37285,10.37285,7.9,11.6,Jet A,Pratt & Whitney,EEDB,,,PW1124G-JMTALON X,,,,,,,,TF,12.72,10.36525,522739548908423.9
2127,J,PW1124G-JM,18PW119,0.3,AP,0.21,6.39,0.02,8.92,1,489.6000000000001,10.366375,10.366375,0.4,11.6,Jet A,Pratt & Whitney,EEDB,,,PW1124G-JMTALON X,,,,,,,,TF,12.72,10.36525,522739548908423.9
2128,J,PW1124G-JM,18PW119,0.07,TX,0.08,29.78,0.55,4.72,1,489.6000000000001,10.3686435,10.3686435,1.2,11.6,Jet A,Pratt & Whitney,EEDB,,,PW1124G-JMTALON X,,,,,,,,TF,12.72,10.36525,522739548908423.9
2129,J,PW1124G-JM,01P18PW150,1.0,TO,0.71,0.26,0.1,16.47,1,489.6000000000001,10.37675,10.37675,11.6,11.6,Jet A,Pratt & Whitney,EEDB,,,"PW1124G-JMTALON X, Block-C",,,,,,,,TF,12.72,10.36525,522739548908423.9
2130,J,PW1124G-JM,01P18PW150,0.85,CL,0.6,0.38,0.1,13.85,1,489.6000000000001,10.37285,10.37285,7.9,11.6,Jet A,Pratt & Whitney,EEDB,,,"PW1124G-JMTALON X, Block-C",,,,,,,,TF,12.72,10.36525,522739548908423.9
2131,J,PW1124G-JM,01P18PW150,0.3,AP,0.21,6.39,0.02,8.92,1,489.6000000000001,10.366375,10.366375,0.4,11.6,Jet A,Pratt & Whitney,EEDB,,,"PW1124G-JMTALON X, Block-C",,,,,,,,TF,12.72,10.36525,522739548908423.9
