stage,count,source_modules,dispersion modules,timestamp
process(),402,PointSource,AUSTAL2000,0.031981
process(),403,PointSource,AUSTAL2000,0.01402
process(),404,PointSource,AUSTAL2000,0.012948
process(),405,PointSource,AUSTAL2000,0.013053
process(),406,PointSource,AUSTAL2000,0.012977
process(),407,PointSource,AUSTAL2000,0.01297
process(),408,PointSource,AUSTAL2000,0.012042
process(),409,PointSource,AUSTAL2000,0.01299
process(),410,PointSource,AUSTAL2000,0.013002
process(),411,PointSource,AUSTAL2000,0.012964
process(),412,PointSource,AUSTAL2000,0.012058
process(),413,PointSource,AUSTAL2000,0.012978
process(),414,PointSource,AUSTAL2000,0.012
process(),415,PointSource,AUSTAL2000,0.009653
process(),416,PointSource,AUSTAL2000,0.015634
process(),417,PointSource,AUSTAL2000,0.0
process(),418,PointSource,AUSTAL2000,0.031281
process(),419,PointSource,AUSTAL2000,0.015595
process(),420,PointSource,AUSTAL2000,0.015654
process(),421,PointSource,AUSTAL2000,0.015591
process(),422,PointSource,AUSTAL2000,0.015677
process(),423,PointSource,AUSTAL2000,0.015614
process(),424,PointSource,AUSTAL2000,0.0
process(),425,PointSource,AUSTAL2000,0.015619
process(),426,PointSource,AUSTAL2000,0.015589
process(),427,PointSource,AUSTAL2000,0.01563
process(),428,PointSource,AUSTAL2000,0.015675
process(),429,PointSource,AUSTAL2000,0.015605
process(),430,PointSource,AUSTAL2000,0.015645
process(),431,PointSource,AUSTAL2000,0.0
process(),432,PointSource,AUSTAL2000,1.434869
process(),433,PointSource,AUSTAL2000,0.012055
process(),434,PointSource,AUSTAL2000,0.012976
process(),435,PointSource,AUSTAL2000,0.013023
process(),436,PointSource,AUSTAL2000,0.013005
process(),437,PointSource,AUSTAL2000,0.012996
process(),438,PointSource,AUSTAL2000,0.012999
process(),439,PointSource,AUSTAL2000,0.013943
process(),440,PointSource,AUSTAL2000,0.013003
process(),441,PointSource,AUSTAL2000,0.012999
process(),442,PointSource,AUSTAL2000,0.013
process(),443,PointSource,AUSTAL2000,0.014
process(),444,PointSource,AUSTAL2000,0.013
process(),445,PointSource,AUSTAL2000,0.013
process(),446,PointSource,AUSTAL2000,0.013001
process(),447,PointSource,AUSTAL2000,0.013
process(),448,PointSource,AUSTAL2000,0.013
process(),449,PointSource,AUSTAL2000,0.012999
process(),450,PointSource,AUSTAL2000,0.013
process(),451,PointSource,AUSTAL2000,0.013
process(),452,PointSource,AUSTAL2000,0.013
process(),453,PointSource,AUSTAL2000,0.013
process(),454,PointSource,AUSTAL2000,0.013
process(),455,PointSource,AUSTAL2000,0.013
process(),456,PointSource,AUSTAL2000,0.013
process(),457,PointSource,AUSTAL2000,0.014
process(),458,PointSource,AUSTAL2000,0.013
process(),459,PointSource,AUSTAL2000,0.013
process(),460,PointSource,AUSTAL2000,0.014
process(),461,PointSource,AUSTAL2000,0.013
process(),462,PointSource,AUSTAL2000,0.013001
process(),463,PointSource,AUSTAL2000,0.012999
process(),464,PointSource,AUSTAL2000,0.013
process(),465,PointSource,AUSTAL2000,0.013
process(),466,PointSource,AUSTAL2000,0.013
process(),467,PointSource,AUSTAL2000,0.013
process(),468,PointSource,AUSTAL2000,0.013
process(),469,PointSource,AUSTAL2000,0.013
process(),470,PointSource,AUSTAL2000,0.036032
process(),471,PointSource,AUSTAL2000,0.012019
process(),472,PointSource,AUSTAL2000,0.01295
process(),473,PointSource,AUSTAL2000,0.013031
process(),474,PointSource,AUSTAL2000,0.012987
process(),475,PointSource,AUSTAL2000,0.012032
process(),476,PointSource,AUSTAL2000,0.013002
process(),477,PointSource,AUSTAL2000,0.01298
process(),478,PointSource,AUSTAL2000,0.013
process(),479,PointSource,AUSTAL2000,0.012965
process(),480,PointSource,AUSTAL2000,0.012037
process(),481,PointSource,AUSTAL2000,0.013018
process(),482,PointSource,AUSTAL2000,0.01298
process(),483,PointSource,AUSTAL2000,0.012019
process(),484,PointSource,AUSTAL2000,0.012999
process(),485,PointSource,AUSTAL2000,0.012983
process(),486,PointSource,AUSTAL2000,0.012024
process(),487,PointSource,AUSTAL2000,0.012994
process(),488,PointSource,AUSTAL2000,0.017981
process(),489,PointSource,AUSTAL2000,0.014018
process(),490,PointSource,AUSTAL2000,0.015
process(),491,PointSource,AUSTAL2000,0.013005
process(),492,PointSource,AUSTAL2000,0.012977
process(),493,PointSource,AUSTAL2000,0.012022
process(),494,PointSource,AUSTAL2000,0.013942
process(),495,PointSource,AUSTAL2000,0.166207
process(),496,PointSource,AUSTAL2000,0.01296
process(),497,PointSource,AUSTAL2000,0.013
process(),498,PointSource,AUSTAL2000,0.013001
process(),499,PointSource,AUSTAL2000,0.013
process(),500,PointSource,AUSTAL2000,0.011999
process(),501,PointSource,AUSTAL2000,0.014021
process(),502,PointSource,AUSTAL2000,0.011979
process(),503,PointSource,AUSTAL2000,0.013
process(),504,PointSource,AUSTAL2000,0.013059
process(),505,PointSource,AUSTAL2000,0.012967
process(),506,PointSource,AUSTAL2000,0.011974
process(),507,PointSource,AUSTAL2000,0.013001
process(),508,PointSource,AUSTAL2000,0.013057
process(),509,PointSource,AUSTAL2000,0.011998
process(),510,PointSource,AUSTAL2000,0.012978
process(),511,PointSource,AUSTAL2000,0.013019
process(),512,PointSource,AUSTAL2000,0.012947
process(),513,PointSource,AUSTAL2000,0.012056
process(),514,PointSource,AUSTAL2000,0.012944
process(),515,PointSource,AUSTAL2000,0.013035
process(),516,PointSource,AUSTAL2000,0.012968
process(),517,PointSource,AUSTAL2000,0.013052
process(),518,PointSource,AUSTAL2000,0.015003
process(),519,PointSource,AUSTAL2000,0.012977
process(),520,PointSource,AUSTAL2000,0.012965
process(),521,PointSource,AUSTAL2000,0.013035
process(),522,PointSource,AUSTAL2000,0.011965
process(),523,PointSource,AUSTAL2000,0.019044
process(),524,PointSource,AUSTAL2000,0.012991
process(),525,PointSource,AUSTAL2000,0.012019
process(),526,PointSource,AUSTAL2000,0.012981
process(),527,PointSource,AUSTAL2000,0.013019
process(),528,PointSource,AUSTAL2000,0.013
process(),529,PointSource,AUSTAL2000,0.013
process(),530,PointSource,AUSTAL2000,0.012983
process(),531,PointSource,AUSTAL2000,0.01304
process(),532,PointSource,AUSTAL2000,0.011982
process(),533,PointSource,AUSTAL2000,0.012996
process(),534,PointSource,AUSTAL2000,0.01298
process(),535,PointSource,AUSTAL2000,0.012966
process(),536,PointSource,AUSTAL2000,0.012034
process(),537,PointSource,AUSTAL2000,0.013024
process(),538,PointSource,AUSTAL2000,0.012995
process(),539,PointSource,AUSTAL2000,0.012983
process(),540,PointSource,AUSTAL2000,0.012964
process(),541,PointSource,AUSTAL2000,0.012055
process(),542,PointSource,AUSTAL2000,0.012944
process(),543,PointSource,AUSTAL2000,0.013035
process(),544,PointSource,AUSTAL2000,0.012026
process(),545,PointSource,AUSTAL2000,0.012975
process(),546,PointSource,AUSTAL2000,0.013964
process(),547,PointSource,AUSTAL2000,0.016001
process(),548,PointSource,AUSTAL2000,0.012038
process(),549,PointSource,AUSTAL2000,0.013015
process(),550,PointSource,AUSTAL2000,0.012962
process(),551,PointSource,AUSTAL2000,0.012019
process(),552,PointSource,AUSTAL2000,0.012965
process(),553,PointSource,AUSTAL2000,0.013042
process(),554,PointSource,AUSTAL2000,0.011993
process(),555,PointSource,AUSTAL2000,0.013001
process(),556,PointSource,AUSTAL2000,0.012964
process(),557,PointSource,AUSTAL2000,0.013035
process(),558,PointSource,AUSTAL2000,0.013002
process(),559,PointSource,AUSTAL2000,0.012964
process(),560,PointSource,AUSTAL2000,0.012999
process(),561,PointSource,AUSTAL2000,0.012055
process(),562,PointSource,AUSTAL2000,0.01298
process(),563,PointSource,AUSTAL2000,0.013003
process(),564,PointSource,AUSTAL2000,0.011962
process(),565,PointSource,AUSTAL2000,0.013055
process(),566,PointSource,AUSTAL2000,0.012999
process(),567,PointSource,AUSTAL2000,0.011989
process(),568,PointSource,AUSTAL2000,0.012957
process(),569,PointSource,AUSTAL2000,0.013054
process(),570,PointSource,AUSTAL2000,0.011946
process(),571,PointSource,AUSTAL2000,0.014035
process(),572,PointSource,AUSTAL2000,0.013
process(),573,PointSource,AUSTAL2000,0.013003
process(),574,PointSource,AUSTAL2000,0.012962
process(),575,PointSource,AUSTAL2000,0.012035
process(),576,PointSource,AUSTAL2000,0.014965
process(),577,PointSource,AUSTAL2000,0.013053
process(),578,PointSource,AUSTAL2000,0.012949
process(),579,PointSource,AUSTAL2000,0.012051
process(),580,PointSource,AUSTAL2000,0.012983
process(),581,PointSource,AUSTAL2000,0.012964
