oid,engine_type,engine_full_name,engine_name,thrust,mode,fuel_kg_sec,co_ei,hc_ei,nox_ei,sox_ei,pm10_ei,p1_ei,p2_ei,smoke_number,smoke_number_maximum,fuel_type,manufacturer,source,remark,status,engine_name_type,coolant,combustion_technology,technology_age,pm10_nonvol,pm10_sul,pm10_organic,eng_type,bpr,nvpm_ei,nvpm_number_ei,press_ratio,meem_nvpm_m_i_f00_avg,meem_nvpm_n_i_f00_avg,nvpm_m_max_mgkg,nvpm_n_max_nkg
2237,J,10PW098,10PW098,1.0,TO,3.557,0.2799999999999999,0.02,51.39,0.0,0.1008802361540624,0.1008802361540624,0.1008802361540624,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0496201855496204,0.0489600787180208,0.0023,J,,0.0496201855496204,1112650000000000.0,,,,,
2238,J,10PW098,10PW098,0.85,CL,2.809,0.3199999999999999,0.0199999999999999,37.78,0.0,0.0755247419010324,0.0755247419010324,0.0755247419010324,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0250448558205767,0.0489601281594873,0.00152,J,,0.0250448558205767,443492000000000.0,,,,,
2239,J,10PW098,10PW098,0.3,AP,0.954,0.66,0.04,12.27,0.0,0.0562013626834381,0.0562013626834381,0.0562013626834381,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0049913417190775,0.0489599580712788,0.00225,J,,0.0049913417190775,240143000000000.0,,,,,
2240,J,10PW098,10PW098,0.07,TX,0.322,21.12,2.16,3.99,0.0,0.0669267080745341,0.0669267080745341,0.0669267080745341,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0046395341614906,0.0489599378881987,0.013327204968944,J,,0.0046395341614906,75341500000000.0,,,,,
2241,J,3PW065,3PW065,1.0,TO,3.511,0.18,0.03,53.02,0.0,0.0922546283110225,0.0922546283110225,0.0922546283110225,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0398447735687838,0.0489601253204215,0.0034500142409569,J,,0.0398447735687838,881894000000000.0,,,,,
2242,J,3PW065,3PW065,0.85,CL,2.771,0.24,0.03,39.47,0.0,0.0729252977264525,0.0729252977264525,0.0729252977264525,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0216852399855647,0.0489599422591122,0.00228,J,,0.0216852399855647,378805000000000.0,,,,,
2243,J,3PW065,3PW065,0.3,AP,0.907,0.48,0.06,12.7,0.0,0.0591007717750826,0.0591007717750826,0.0591007717750826,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0067657442116868,0.0489599779492833,0.0033750055126791,J,,0.0067657442116868,309477000000000.0,,,,,
2244,J,3PW065,3PW065,0.07,TX,0.258,25.74,3.29,4.08,0.0,0.0841558139534883,0.0841558139534883,0.0841558139534883,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0148966279069767,0.0489600775193798,0.0202993023255813,J,,0.0148966279069767,193826000000000.0,,,,,
2245,J,10PW099,10PW099,1.0,TO,3.926,0.27,0.0199999999999999,57.52,0.0,0.1136869587366276,0.1136869587366276,0.1136869587366276,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0624268976057055,0.048960010188487,0.0022999999999999,J,,0.0624268976057055,1545030000000000.0,,,,,
2246,J,10PW099,10PW099,0.85,CL,2.996,0.31,0.02,41.17,0.0,0.0862346461949265,0.0862346461949265,0.0862346461949265,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0357546728971962,0.0489599465954606,0.00152,J,,0.0357546728971962,675289000000000.0,,,,,
2247,J,10PW099,10PW099,0.3,AP,0.979,0.55,0.0399999999999999,12.74,0.0,0.0562987742594484,0.0562987742594484,0.0562987742594484,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0050887640449438,0.0489599591419816,0.00225,J,,0.0050887640449438,251247000000000.0,,,,,
2248,J,10PW099,10PW099,0.07,TX,0.338,11.939999999999998,0.69,4.48,0.0,0.0579035502958579,0.0579035502958579,0.0579035502958579,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0046862130177514,0.0489600591715976,0.0042573076923076,J,,0.0046862130177514,79881200000000.0,,,,,
2249,J,3PW066,3PW066,1.0,TO,3.898,0.1899999999999999,0.03,61.0,0.0,0.1003517188301693,0.1003517188301693,0.1003517188301693,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0479417650076962,0.0489599794766546,0.0034499999999999,J,,0.0479417650076962,1178070000000000.0,,,,,
2250,J,3PW066,3PW066,0.85,CL,2.977,0.23,0.03,42.8,0.0,0.0766590527376553,0.0766590527376553,0.0766590527376553,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0254190124286194,0.0489600268726906,0.00228,J,,0.0254190124286194,477038000000000.0,,,,,
2251,J,3PW066,3PW066,0.3,AP,0.957,0.44,0.06,13.19,0.0,0.0591007314524555,0.0591007314524555,0.0591007314524555,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0067657471264367,0.0489599791013584,0.0033750052246603,J,,0.0067657471264367,326538000000000.0,,,,,
2252,J,3PW066,3PW066,0.07,TX,0.268,20.63,2.3,4.289999999999999,0.0,0.0862145522388059,0.0862145522388059,0.0862145522388059,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0230633582089552,0.0489600746268656,0.0141910074626865,J,,0.0230633582089552,311719000000000.0,,,,,
2253,J,5PW076,5PW076,1.0,TO,4.138,0.16,0.0001,51.29,0.0,0.0952295795070082,0.0952295795070082,0.0952295795070082,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.046258095698405,0.0489598840019333,1.15e-05,J,,0.046258095698405,1206690000000000.0,,,,,
2254,J,5PW076,5PW076,0.85,CL,3.245,0.21,9.999999999999998e-05,36.45,0.0,0.1068502311248073,0.1068502311248073,0.1068502311248073,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0578825885978428,0.048959938366718,7.6e-06,J,,0.0578825885978428,1184070000000000.0,,,,,
2255,J,5PW076,5PW076,0.3,AP,1.075,0.7000000000000001,0.0001,14.89,0.0,0.0711049302325581,0.0711049302325581,0.0711049302325581,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0221393488372093,0.04896,5.625004651162791e-06,J,,0.0221393488372093,1200270000000000.0,,,,,
2256,J,5PW076,5PW076,0.07,TX,0.321,6.48,0.001,7.779999999999999,0.0,0.0859208722741433,0.0859208722741433,0.0859208722741433,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0369545171339563,0.0489601246105919,6.17e-06,J,,0.0369545171339563,598246000000000.0,,,,,
2257,J,1PW044,1PW044,1.0,TO,2.177,0.12,0.1299999999999999,26.9,0.0,0.1374313275149287,0.1374313275149287,0.1374313275149287,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0735213596692696,0.0489600367478181,0.0149500229673863,J,,0.0735213596692696,1008990000000000.0,,,,,
2258,J,1PW044,1PW044,0.85,CL,1.785,0.1699999999999999,0.16,22.700000000000003,0.0,0.1367109243697479,0.1367109243697479,0.1367109243697479,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0755910364145658,0.04896,0.01216,J,,0.0755910364145658,850598000000000.0,,,,,
2259,J,1PW044,1PW044,0.3,AP,0.593,1.09,0.15,11.1,0.0,0.1065529510961214,0.1065529510961214,0.1065529510961214,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0491554806070826,0.0489600337268128,0.0084375042158516,J,,0.0491554806070826,1470050000000000.0,,,,,
2260,J,1PW044,1PW044,0.07,TX,0.177,12.76,0.74,4.9,0.0,0.1161423728813559,0.1161423728813559,0.1161423728813559,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0626169491525423,0.04896,0.004565802259887,J,,0.0626169491525423,558945000000000.0,,,,,
2261,J,1PW045,1PW045,1.0,TO,2.129,0.4999999999999999,0.03,25.3,0.0,0.0999365899483325,0.0999365899483325,0.0999365899483325,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.047526538280883,0.0489600751526538,0.00345,J,,0.047526538280883,637863000000000.0,,,,,
2262,J,1PW045,1PW045,0.85,CL,1.783,0.62,0.01,21.100000000000005,0.0,0.10001065619742,0.10001065619742,0.10001065619742,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0502906898485698,0.0489600112170499,0.00076,J,,0.0502906898485698,565268000000000.0,,,,,
2263,J,1PW045,1PW045,0.3,AP,0.613,2.29,0.13,11.1,0.0,0.0738703099510603,0.0738703099510603,0.0738703099510603,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0175978792822185,0.0489600326264274,0.0073124959216965,J,,0.0175978792822185,544032000000000.0,,,,,
2264,J,1PW045,1PW045,0.07,TX,0.203,23.67,2.24,4.8,0.0,0.0851980295566502,0.0851980295566502,0.0851980295566502,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0224169950738916,0.0489599999999999,0.0138207881773399,J,,0.0224169950738916,229498000000000.0,,,,,
2265,J,1PW046,1PW046,1.0,TO,2.449,0.08,0.11,32.5,0.0,0.1444838709677419,0.1444838709677419,0.1444838709677419,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0828738260514495,0.0489599836668027,0.0126500204164965,J,,0.0828738260514495,1279440000000000.0,,,,,
2266,J,1PW046,1PW046,0.85,CL,1.981,0.1399999999999999,0.17,24.6,0.0,0.1460570418980313,0.1460570418980313,0.1460570418980313,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0841766784452296,0.0489600201918223,0.0129199899040888,J,,0.0841766784452296,1051220000000000.0,,,,,
2267,J,1PW046,1PW046,0.3,AP,0.647,0.9,0.25,11.6,0.0,0.1207854714064915,0.1207854714064915,0.1207854714064915,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0577630602782071,0.0489599690880989,0.0140625038639876,J,,0.0577630602782071,1884770000000000.0,,,,,
2268,J,1PW046,1PW046,0.07,TX,0.188,11.6,0.66,5.0,0.0,0.126613829787234,0.126613829787234,0.126613829787234,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0735813829787234,0.04896,0.0040722021276595,J,,0.0735813829787234,697641000000000.0,,,,,
2269,J,1PW047,1PW047,1.0,TO,2.342,0.44,0.06,28.1,0.0,0.1066567036720751,0.1066567036720751,0.1066567036720751,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.050796754910333,0.0489598633646456,0.0069,J,,0.050796754910333,749960000000000.0,,,,,
2270,J,1PW047,1PW047,0.85,CL,1.93,0.57,0.01,22.9,0.0,0.103541450777202,0.103541450777202,0.103541450777202,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.053821761658031,0.04896,0.00076,J,,0.053821761658031,654831000000000.0,,,,,
2271,J,1PW047,1PW047,0.3,AP,0.658,2.0,0.1299999999999999,11.6,0.0,0.0774475683890577,0.0774475683890577,0.0774475683890577,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0211750759878419,0.0489600303951367,0.0073125075987841,J,,0.0211750759878419,702678000000000.0,,,,,
2272,J,1PW047,1PW047,0.07,TX,0.208,21.86,1.9200000000000004,4.800000000000001,0.0,0.0877802884615384,0.0877802884615384,0.0877802884615384,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0269738942307692,0.0489600961538461,0.0118463942307692,J,,0.0269738942307692,282952000000000.0,,,,,
2273,J,1PW048,1PW048,1.0,TO,2.481,0.4,0.09,30.200000000000003,0.0,0.1113244659411527,0.1113244659411527,0.1113244659411527,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0520145102781136,0.0489600967351874,0.010350020153164,J,,0.0520145102781136,813518000000000.0,,,,,
2274,J,1PW048,1PW048,0.85,CL,2.004,0.54,0.02,23.7,0.0,0.1055603792415169,0.1055603792415169,0.1055603792415169,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0550803393213572,0.0489599800399201,0.0015199999999999,J,,0.0550803393213572,695841000000000.0,,,,,
2275,J,1PW048,1PW048,0.3,AP,0.682,1.88,0.1399999999999999,11.8,0.0,0.079466568914956,0.079466568914956,0.079466568914956,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0226315249266862,0.0489599706744868,0.007875,J,,0.0226315249266862,778402000000000.0,,,,,
2276,J,1PW048,1PW048,0.07,TX,0.211,20.99,1.7799999999999998,4.8,0.0,0.0887720379146919,0.0887720379146919,0.0887720379146919,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0288291943127962,0.0489601895734597,0.010982606635071,J,,0.0288291943127962,306775000000000.0,,,,,
2277,J,1PW049,1PW049,1.0,TO,2.626,0.69,0.03,38.57,0.0,0.0737913175932978,0.0737913175932978,0.0737913175932978,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0213814166031987,0.0489600152322924,0.00345,J,,0.0213814166031987,353954000000000.0,,,,,
2278,J,1PW049,1PW049,0.85,CL,2.179,0.7900000000000001,0.04,31.66,0.0,0.0657039926571822,0.0657039926571822,0.0657039926571822,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0137039926571821,0.048960073428178,0.00304,J,,0.0137039926571821,188244000000000.0,,,,,
2279,J,1PW049,1PW049,0.3,AP,0.754,1.86,0.1599999999999999,14.1,0.0,0.0625779840848806,0.0625779840848806,0.0625779840848806,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0046179442970822,0.0489599469496021,0.009,J,,0.0046179442970822,175600000000000.0,,,,,
2280,J,1PW049,1PW049,0.07,TX,0.21,26.67,4.460000000000001,4.03,0.0,0.0850166666666666,0.0850166666666666,0.0850166666666666,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0085384285714285,0.04896,0.0275181904761904,J,,0.0085384285714285,90428000000000.0,,,,,
2281,J,7PW081,7PW081,1.0,TO,2.668,0.1899999999999999,9.999999999999998e-05,23.87,0.0,0.1214017991004497,0.1214017991004497,0.1214017991004497,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0724302848575712,0.0489598950524737,1.15e-05,J,,0.0724302848575712,1218210000000000.0,,,,,
2282,J,7PW081,7PW081,0.85,CL,2.2,0.18,0.0001,18.66,0.0,0.1194868181818181,0.1194868181818181,0.1194868181818181,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0705190909090909,0.04896,7.6e-06,J,,0.0705190909090909,978015000000000.0,,,,,
2283,J,7PW081,7PW081,0.3,AP,0.766,2.84,0.001,11.88,0.0,0.0536342036553524,0.0536342036553524,0.0536342036553524,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0046179373368146,0.0489600522193211,5.625e-05,J,,0.0046179373368146,178395000000000.0,,,,,
2284,J,7PW081,7PW081,0.07,TX,0.24,17.73,0.37,4.99,0.0,0.1123908333333333,0.1123908333333333,0.1123908333333333,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0611479166666666,0.04896,0.0022828999999999,J,,0.0611479166666666,740115000000000.0,,,,,
2285,J,9PW092,9PW092,1.0,TO,2.721,0.1599999999999999,0.0001,26.309999999999995,0.0,0.0910282984196986,0.0910282984196986,0.0910282984196986,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0420569643513414,0.0489599411980889,1.1499999999999998e-05,J,,0.0420569643513414,721409000000000.0,,,,,
2286,J,9PW092,9PW092,0.85,CL,2.239,0.17,0.0001,20.97,0.0,0.0918874497543546,0.0918874497543546,0.0918874497543546,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0429196962929879,0.048959803483698,7.6e-06,J,,0.0429196962929879,605795000000000.0,,,,,
2287,J,9PW092,9PW092,0.3,AP,0.775,1.55,0.06,12.1,0.0,0.0554334193548387,0.0554334193548387,0.0554334193548387,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.003098464516129,0.04896,0.0033750064516129,J,,0.003098464516129,121103000000000.0,,,,,
2288,J,9PW092,9PW092,0.07,TX,0.243,17.13,1.44,3.79,0.0,0.0745238683127572,0.0745238683127572,0.0745238683127572,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0166792592592592,0.0489600823045267,0.0088848148148148,J,,0.0166792592592592,204404000000000.0,,,,,
2289,J,1PW050,1PW050,1.0,TO,2.836,0.7200000000000001,0.03,42.39,0.0,0.081268335684062,0.081268335684062,0.081268335684062,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0288581805359661,0.0489601551480959,0.00345,J,,0.0288581805359661,515930000000000.0,,,,,
2290,J,1PW050,1PW050,0.85,CL,2.327,0.74,0.0399999999999999,33.910000000000004,0.0,0.0678096261280618,0.0678096261280618,0.0678096261280618,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0158096691018478,0.0489600343790287,0.00304,J,,0.0158096691018478,231918000000000.0,,,,,
2291,J,1PW050,1PW050,0.3,AP,0.798,1.7499999999999998,0.15,14.66,0.0,0.0624862155388471,0.0624862155388471,0.0624862155388471,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0050887719298245,0.0489600250626566,0.0084375062656641,J,,0.0050887719298245,204796000000000.0,,,,,
2292,J,1PW050,1PW050,0.07,TX,0.221,23.51,3.29,4.15,0.0,0.0796244343891402,0.0796244343891402,0.0796244343891402,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0103652488687782,0.0489601809954751,0.0202993212669683,J,,0.0103652488687782,115525000000000.0,,,,,
2293,J,5PW075,5PW075,1.0,TO,2.884,0.1,0.0001,26.9,0.0,0.1224927184466019,0.1224927184466019,0.1224927184466019,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0735214979195561,0.0489601248266296,1.15e-05,J,,0.0735214979195561,1336670000000000.0,,,,,
2294,J,5PW075,5PW075,0.85,CL,2.363,0.2,0.0001,20.2,0.0,0.1221701227253491,0.1221701227253491,0.1221701227253491,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.073202708421498,0.0489597968683876,7.6e-06,J,,0.073202708421498,1090450000000000.0,,,,,
2295,J,5PW075,5PW075,0.3,AP,0.809,2.4,0.001,12.1,0.0,0.0536342398022249,0.0536342398022249,0.0536342398022249,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0046179357231149,0.0489599505562422,5.625006180469716e-05,J,,0.0046179357231149,188409000000000.0,,,,,
2296,J,5PW075,5PW075,0.07,TX,0.25,15.9,0.2,5.2,0.0,0.1128108,0.1128108,0.1128108,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0626168,0.04896,0.0012339999999999,J,,0.0626168,789471000000000.0,,,,,
2297,J,9PW093,9PW093,1.0,TO,2.937,0.17,0.0001,30.15,0.0,0.090501872659176,0.090501872659176,0.090501872659176,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0415304732720463,0.0489601634320735,1.15e-05,J,,0.0415304732720463,768929000000000.0,,,,,
2298,J,9PW093,9PW093,0.85,CL,2.398,0.18,0.0001,22.31,0.0,0.0946680567139282,0.0946680567139282,0.0946680567139282,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0457001668056713,0.0489599666388657,7.599999999999998e-06,J,,0.0457001668056713,690850000000000.0,,,,,
2299,J,9PW093,9PW093,0.3,AP,0.818,1.26,0.05,12.39,0.0,0.0548709046454767,0.0548709046454767,0.0548709046454767,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0030984596577017,0.0489600244498777,0.0028125061124694,J,,0.0030984596577017,127822000000000.0,,,,,
2300,J,9PW093,9PW093,0.07,TX,0.252,14.78,0.95,4.079999999999999,0.0,0.0715007936507936,0.0715007936507936,0.0715007936507936,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.016679246031746,0.0489599206349206,0.0058615079365079,J,,0.016679246031746,211974000000000.0,,,,,
2301,J,4PW067,4PW067,1.0,TO,2.836,0.7200000000000001,0.03,42.39,0.0,0.081268335684062,0.081268335684062,0.081268335684062,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0288581805359661,0.0489601551480959,0.00345,J,,0.0288581805359661,515930000000000.0,,,,,
2302,J,4PW067,4PW067,0.85,CL,2.327,0.74,0.0399999999999999,33.910000000000004,0.0,0.0678096261280618,0.0678096261280618,0.0678096261280618,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0158096691018478,0.0489600343790287,0.00304,J,,0.0158096691018478,231918000000000.0,,,,,
2303,J,4PW067,4PW067,0.3,AP,0.798,1.7499999999999998,0.15,14.66,0.0,0.0624862155388471,0.0624862155388471,0.0624862155388471,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0050887719298245,0.0489600250626566,0.0084375062656641,J,,0.0050887719298245,204796000000000.0,,,,,
2304,J,4PW067,4PW067,0.07,TX,0.221,23.51,3.29,4.15,0.0,0.0796244343891402,0.0796244343891402,0.0796244343891402,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0103652488687782,0.0489601809954751,0.0202993212669683,J,,0.0103652488687782,115525000000000.0,,,,,
2305,J,7PW082,7PW082,1.0,TO,2.884,0.1,0.0001,26.9,0.0,0.1214018723994452,0.1214018723994452,0.1214018723994452,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0724303051317614,0.0489601248266296,1.15e-05,J,,0.0724303051317614,1316840000000000.0,,,,,
2306,J,7PW082,7PW082,0.85,CL,2.363,0.2,0.0001,20.2,0.0,0.1221701227253491,0.1221701227253491,0.1221701227253491,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.073202708421498,0.0489597968683876,7.6e-06,J,,0.073202708421498,1090450000000000.0,,,,,
2307,J,7PW082,7PW082,0.3,AP,0.809,2.4,0.001,12.1,0.0,0.0536342398022249,0.0536342398022249,0.0536342398022249,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0046179357231149,0.0489599505562422,5.625006180469716e-05,J,,0.0046179357231149,188409000000000.0,,,,,
2308,J,7PW082,7PW082,0.07,TX,0.25,15.9,0.2,5.2,0.0,0.111342,0.111342,0.111342,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.061148,0.04896,0.0012339999999999,J,,0.061148,770953000000000.0,,,,,
2309,J,9PW094,9PW094,1.0,TO,2.937,0.17,0.0001,30.15,0.0,0.090501872659176,0.090501872659176,0.090501872659176,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0415304732720463,0.0489601634320735,1.15e-05,J,,0.0415304732720463,768929000000000.0,,,,,
2310,J,9PW094,9PW094,0.85,CL,2.398,0.18,0.0001,22.31,0.0,0.0946680567139282,0.0946680567139282,0.0946680567139282,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0457001668056713,0.0489599666388657,7.599999999999998e-06,J,,0.0457001668056713,690850000000000.0,,,,,
2311,J,9PW094,9PW094,0.3,AP,0.818,1.26,0.05,12.39,0.0,0.0548709046454767,0.0548709046454767,0.0548709046454767,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0030984596577017,0.0489600244498777,0.0028125061124694,J,,0.0030984596577017,127822000000000.0,,,,,
2312,J,9PW094,9PW094,0.07,TX,0.252,14.78,0.95,4.079999999999999,0.0,0.0715007936507936,0.0715007936507936,0.0715007936507936,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.016679246031746,0.0489599206349206,0.0058615079365079,J,,0.016679246031746,211974000000000.0,,,,,
2313,J,12PW101,12PW101,1.0,TO,2.567,0.58,0.0799999999999999,31.74,0.0,0.1097682119205298,0.1097682119205298,0.1097682119205298,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0516081028437865,0.0489598753408648,0.0092,J,,0.0516081028437865,835139000000000.0,,,,,
2314,J,12PW101,12PW101,0.85,CL,2.036,0.49,0.06,25.03,0.0,0.0998551080550098,0.0998551080550098,0.0998551080550098,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0463349705304518,0.0489600196463654,0.00456,J,,0.0463349705304518,594706000000000.0,,,,,
2315,J,12PW101,12PW101,0.3,AP,0.696,2.04,0.1,11.910000000000002,0.0,0.0583757183908046,0.0583757183908046,0.0583757183908046,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0037907327586206,0.0489600574712643,0.005625,J,,0.0037907327586206,133057000000000.0,,,,,
2316,J,12PW101,12PW101,0.07,TX,0.206,44.46000000000001,11.63,3.72,0.0,0.1242800970873786,0.1242800970873786,0.1242800970873786,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0035628300970873,0.0489601941747572,0.071757281553398,J,,0.0035628300970873,37014100000000.0,,,,,
2317,J,12PW102,12PW102,1.0,TO,2.725,0.61,0.08,34.36,0.0,0.111811743119266,0.111811743119266,0.111811743119266,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.053651743119266,0.04896,0.0092,J,,0.053651743119266,921648000000000.0,,,,,
2318,J,12PW102,12PW102,0.85,CL,2.125,0.5,0.07,25.98,0.0,0.1029642352941176,0.1029642352941176,0.1029642352941176,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0486842352941176,0.04896,0.00532,J,,0.0486842352941176,652171000000000.0,,,,,
2319,J,12PW102,12PW102,0.3,AP,0.718,1.9300000000000004,0.09,12.170000000000002,0.0,0.058208635097493,0.058208635097493,0.058208635097493,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0041861838440111,0.0489600278551532,0.0050625069637883,J,,0.0041861838440111,151582000000000.0,,,,,
2320,J,12PW102,12PW102,0.07,TX,0.21,42.61,10.86,3.78,0.0,0.1195290476190476,0.1195290476190476,0.1195290476190476,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0035628285714285,0.04896,0.0670061904761904,J,,0.0035628285714285,37732900000000.0,,,,,
2321,J,9PW095,9PW095,1.0,TO,3.019,0.18,0.0001,31.4,0.0,0.0899589267969526,0.0899589267969526,0.0899589267969526,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.040987413050679,0.0489599205034779,1.15e-05,J,,0.040987413050679,780060000000000.0,,,,,
