oid;icao;ac_group_code;ac_group;manufacturer;name;class;mtow;engine_count;engine_name;engine;departure_profile;arrival_profile;bada_id;wake_category;apu_id
1413;BT36;PI;PISTON;BEECH;A36TCBonanza;L1P/L;1700;1;IO-550-B;IO-550-B;GASEPF-D-1;GASEPF-A-1;E300;L;
1414;C185;PP;PROPELLER;CESSNA;185 Skywagon;L1P/L;1514;1;IO-550-B;IO-550-B;GASEPF-D-1;GASEPF-A-1;E300;L;NONE
1415;C190;PI;PISTON;CESSNA;190;L1P/L;1520;1;IO-550-B;IO-550-B;GASEPF-D-1;GASEPF-A-1;E300;L;0
1416;C195;PP;PROPELLER;CESSNA;195;L1P/L;1588;1;IO-550-B;IO-550-B;GASEPF-D-1;GASEPF-A-1;E300;L;NONE
1417;C206;PP;PROPELLER;CESSNA;206 Super Skywagon/Skylane/Stationer 6;L1P/L;1631;1;IO-550-B;IO-550-B;GASEPF-D-1;GASEPF-A-1;E300;L;NONE
1418;C207;PP;PROPELLER;CESSNA;207 Stationair/Skywagon;L1P/L;1725;1;IO-550-B;IO-550-B;GASEPF-D-1;GASEPF-A-1;E300;L;NONE
1419;COL3;PI;PISTON;LANCAIR;Columbia350;L1P/L;1540;1;IO-550-B;IO-550-B;GASEPF-D-1;GASEPF-A-1;E300;L;0
1420;E300;PP;PROPELLER;EXTRA;300/350;L1P/L;1000;1;IO-550-B;IO-550-B;GASEPF-D-1;GASEPF-A-1;E300;L;NONE
1421;HR10;PP;PROPELLER;ROBIN;HR 100/200 / 100/200B Tiara;L1P/L;1000;1;IO-550-B;IO-550-B;GASEPF-D-1;GASEPF-A-1;E300;L;NONE
1422;LEG2;PI;PISTON;LANCAIR;Legacy2000;L1P/L;1110;1;IO-550-B;IO-550-B;GASEPF-D-1;GASEPF-A-1;E300;L;0
1423;LNCE;PP;PROPELLER;LANCAIR;Super ES;L1P/L;752;1;IO-550-B;IO-550-B;GASEPF-D-1;GASEPF-A-1;E300;L;NONE
1424;M26;PI;PISTON;PZL-MIELEC;M-26AirWolf;L1P/L;1400;1;IO-550-B;IO-550-B;GASEPF-D-1;GASEPF-A-1;E300;L;0
1425;MS30;PI;PISTON;SOCATA;Epsilon2;L1P/L;1200;1;IO-550-B;IO-550-B;GASEPF-D-1;GASEPF-A-1;E300;L;
1426;P32R;PP;PROPELLER;PIPER;PA-32 Lance EMB-721 Sertanejo;L1P/L;1633;1;IO-550-B;IO-550-B;GASEPF-D-1;GASEPF-A-1;E300;L;NONE
1427;PA32;PP;PROPELLER;PIPER;PA-32 Cherokee Six Saratoga (EMB-720);L1P/L;1567;1;IO-550-B;IO-550-B;GASEPF-D-1;GASEPF-A-1;E300;L;NONE
1428;SX30;PI;PISTON;Starship2000;Starship2000;L1P/L;1000;1;IO-550-B;IO-550-B;GASEPF-D-1;GASEPF-A-1;E300;L;0
1429;T206;PP;PROPELLER;CESSNA;T207 Turbo Skywagon;L1P/L;1724;1;IO-550-B;IO-550-B;GASEPF-D-1;GASEPF-A-1;E300;L;NONE
1430;T210;PI;PISTON;CESSNA;T210TurboCenturion;L1P/L;1800;1;IO-550-B;IO-550-B;GASEPF-D-1;GASEPF-A-1;E300;L;
1431;T30;PP;PROPELLER;TERZI;T-30 Katana;L1P/L;900;1;IO-550-B;IO-550-B;GASEPF-D-1;GASEPF-A-1;E300;L;NONE
1432;VK3P;PI;PISTON;CIRRUS;Cirrus;L1P/L;1600;1;IO-550-B;IO-550-B;GASEPF-D-1;GASEPF-A-1;E300;L;
1433;YK18;PI;PISTON;NANCHANG;CJ5;L1P/L;1300;1;IO-550-B;IO-550-B;GASEPF-D-1;GASEPF-A-1;E300;L;
1434;E35L;JM;JET MEDIUM;EMBRAER;EMB135BJLegacy;L2J/M;18990.09816;2;AE3007A3;6AL019;CL601-D-1;CL601-A-1;E35L;M;
1435;F16;SS;SUPERSONIC;GENERAL DYNAMICS;F-16 (fighting) Falcon;L1J/M;14969;1;CF34-10A16;11GE140;CL601-D-1;CL601-A-1;E35L;M;NONE
1436;SB37;SS;SUPERSONIC;SAAB;JA37 Viggen;L1J/M;17000;1;PW815GA;16PW116;CL601-D-1;CL601-A-1;E35L;M;NONE
1437;SU17;JM;JET MEDIUM;SUKHOI;Su17;L1J/M;19600;1;CF34-10A16;11GE140;CL601-D-1;CL601-A-1;E35L;M;
1438;C06T;TP;TURBOPROP;CESSNA;206turbine;L1T/L;1600;1;PT6A-110;PT6A-110;DHC6-D-1;DHC6-A-1;E500;L;
1439;C07T;TP;TURBOPROP;CESSNA;207turbine;L1T/L;1700;1;PT6A-110;PT6A-110;DHC6-D-1;DHC6-A-1;E500;L;
1440;C10T;TP;TURBOPROP;ADVANCEDAIRCRAFT;Spirit750;L1T/L;1810;1;PT6A-112;PT6A-112;DHC6-D-1;DHC6-A-1;E500;L;0
1441;E500;TP;TURBOPROP;EXTRA;EA500;L1T/L;2130.06977;1;PT6A-110;PT6A-110;DHC6-D-1;DHC6-A-1;E500;L;
1442;F26T;TP;TURBOPROP;SIAI-MARCHETTI;SF-260TP;L1T/L;1250;1;PT6A-110;PT6A-110;DHC6-D-1;DHC6-A-1;E500;L;0
1443;G12T;TP;TURBOPROP;GROB;G120TP;L1T/L;1600;1;PT6A-110;PT6A-110;DHC6-D-1;DHC6-A-1;E500;L;
1444;G140;TP;TURBOPROP;GROB;G140TP;L1T/L;1600;1;PT6A-110;PT6A-110;DHC6-D-1;DHC6-A-1;E500;L;
1445;H500;H1;HELICOPTER LIGHT;MD HELICOPTERS;MD-500/530 (Hughes 369);H1T/-;1363;1;PW206B;PW206B Turboshaft;HELIPROF-D-1;HELIPROF-A-1;E500;L;NONE
1446;M7T;TP;TURBOPROP;MAULE;M-7-420StarCraft;L1T/L;1300;1;PT6A-110;PT6A-110;DHC6-D-1;DHC6-A-1;E500;L;0
1447;MD52;H1;HELICOPTER LIGHT;MD HELICOPTERS;MD-520N (Hughes 500N);H1T/-;1520;1;PW206B;PW206B Turboshaft;HELIPROF-D-1;HELIPROF-A-1;E500;L;NONE
1448;R90T;TP;TURBOPROP;RUSCHMEYER;R-90-420AT;L1T/L;2000;1;PT6A-110;PT6A-110;DHC6-D-1;DHC6-A-1;E500;L;0
1449;S330;H1;HELICOPTER LIGHT;SCHWEIZER;269D 330;H1T/-;1000;1;PW206B;PW206B Turboshaft;HELIPROF-D-1;HELIPROF-A-1;E500;L;NONE
1450;TB31;TP;TURBOPROP;SOCATA;Omega;L1T/L;1500;1;PT6A-110;PT6A-110;DHC6-D-1;DHC6-A-1;E500;L;
1451;C526;MI;JET MILITARY;CESSNA;526CitationJet;L2J/L;3357;2;JT15D-1 series;1PW035;LEAR25-D-1;LEAR25-A-1;E50P;L;0
1452;E50P;JB;JET BUSINESS;EMBRAER;EMB500Phenom100;L2J/L;4750.019299;2;JT15D-1 series;1PW035;CNA510-D-1;CNA510-A-1;E50P;L;
1453;T2;MI;JET MILITARY;NORTHAMERICANROCKWELL;T-2Buckeye;L2J/L;5977;2;JT15D-5, -5A, -5B;1PW037;LEAR25-D-1;LEAR25-A-1;E50P;L;0
1454;VAMP;MI;JET MILITARY;DEHAVILLAND;DH-100Vampire;L1J/L;5620;1;JT15D-5C;1PW038;LEAR25-D-1;LEAR25-A-1;E50P;L;0
1455;C68A;JM;JET MEDIUM;CESSNA;680ACitationLatitude;L2J/M;13970.645;2;PW306A;7PW077;CNA680-D-1;CNA680-A-1;E550;M;
1456;CL30;JB;JET BUSINESS;BOMBARDIER;BombardierBD-100;L2J/M;17500;2;HTF7000 (AS907-1-1A);11HN003;CL600-D-1;CL600-A-1;E550;M;0
1457;E545;JM;JET MEDIUM;EMBRAER;EMB545Legacy450;L2J/M;16000.01726;2;HTF7500E (AS907-3-1E-A3);14HN008;CNA750-D-1;CNA750-A-1;E550;M;
1458;E550;JM;JET MEDIUM;EMBRAER;EMB550Legacy500;L2J/M;17199.76908;2;HTF7500E (AS907-3-1E-A1);14HN006;CL601-D-1;CL601-A-1;E550;M;
1459;SB35;MI;JET MILITARY;SAAB;35Draken;L1J/M;16000;1;CF34-8C1;5GE083;CL601-D-1;CL601-A-1;E550;M;0
1460;SB39;SS;SUPERSONIC;SAAB;39 Gripen (JAS39);L1J/M;12474;1;CF34-8E2;8GE113;CL601-D-1;CL601-A-1;E550;M;NONE
1461;E55P;JM;JET MEDIUM;EMBRAER;EMB505Phenom300;L2J/M;8150.147704;2;TFE731-2-2B;1AS001;CNA560XL-D-1;CNA560XL-A-1;E55P;M;
1462;EA50;JB;JET BUSINESS;ECLIPSE;Eclipse500;L2J/L;2560;2;JT15D-1 series;1PW035;ECLIPSE500-D-1;ECLIPSE500-A-1;EA50;L;0
1463;GFLY;JM;JET MEDIUM;SCALED;311GlobalFlyer;L1J/M;11000;1;JT15D-1 series;1PW035;CL601-D-1;CL601-A-1;EA50;M;
1464;SF50;JS;JET SMALL;CIRRUS;SF50Vision;L1J/L;2721.55422;1;JT15D-1 series;1PW035;LEAR25-D-1;LEAR25-A-1;EA50;L;
1465;T37;JB;JET BUSINESS;CESSNA;318A;L2J/L;67993.49626;2;JT15D-1 series;1PW035;CNA500-D-1;CNA500-A-1;EA50;L;
1466;TS11;MI;JET MILITARY;PZL-MIELEC;TS-11Iskra;L1J/L;3800;1;JT15D-1 series;1PW035;LEAR25-D-1;LEAR25-A-1;EA50;L;0
1467;A21;PI;PISTON;AEROPRACT;A21Solo;L1P/L;300;1;Rotax 582 DCDI;Rotax 582 DCDI;GASEPF-D-1;GASEPF-A-1;EV97;L;
1468;A23;PI;PISTON;AEROPRACT;A-23Dragon;L1P/L;600;1;Rotax 582 DCDI;Rotax 582 DCDI;GASEPF-D-1;GASEPF-A-1;EV97;L;0
1469;APM2;PI;PISTON;ISSOIRE;APM20Lionceau;L1P/L;600;1;Rotax 912;Rotax 912;GASEPF-D-1;GASEPF-A-1;EV97;L;
1470;AS14;PI;PISTON;SCHLEICHER;ASK14;L1P/L;400;1;Rotax 582 DCDI;Rotax 582 DCDI;GASEPF-D-1;GASEPF-A-1;EV97;L;
1471;AS22;PI;PISTON;SCHLEICHER;ASW22BE;L1P/L;800;1;Rotax 582 DCDI;Rotax 582 DCDI;GASEPF-D-1;GASEPF-A-1;EV97;L;
1472;BD17;PI;PISTON;BEDE;BD17Nuggett;L1P/L;500;1;Rotax 582 DCDI;Rotax 582 DCDI;GASEPF-D-1;GASEPF-A-1;EV97;L;
1473;BRAV;PI;PISTON;TECNAM;Bravo;L1P/L;6713.167076;1;Rotax 912;Rotax 912;GASEPF-D-1;GASEPF-A-1;EV97;L;
1474;BUCA;PP;PROPELLER;ADVANCED AEROMARINE;Mallard;A1P/L;600;1;Rotax 582 DCDI;Rotax 582 DCDI;GASEPF-D-1;GASEPF-A-1;EV97;L;
1475;BX2;PI;PISTON;BRANDLI;BX2Cherry;L1P/L;600;1;Rotax 912;Rotax 912;GASEPF-D-1;GASEPF-A-1;EV97;L;
1476;C120;PP;PROPELLER;CESSNA;120;L1P/L;1000;1;Rotax 912;Rotax 912;GASEPF-D-1;GASEPF-A-1;EV97;L;NONE
1477;COAR;PI;PISTON;COBRA;Arrow;L1P/L;700;1;Rotax 912;Rotax 912;GASEPF-D-1;GASEPF-A-1;EV97;L;
1478;DA2;PI;PISTON;DAVIS;DA2;L1P/L;600;1;Rotax 582 DCDI;Rotax 582 DCDI;GASEPF-D-1;GASEPF-A-1;EV97;L;
1479;DG50;PI;PISTON;GLASER-DIRKS;DG500M;L1P/L;800;1;Rotax 582 DCDI;Rotax 582 DCDI;GASEPF-D-1;GASEPF-A-1;EV97;L;
1480;DLTA;PI;PISTON;VERHEES;Delta;L1P/L;400;1;Rotax 582 DCDI;Rotax 582 DCDI;GASEPF-D-1;GASEPF-A-1;EV97;L;
1481;ERCO;PI;PISTON;FORNAIRE;Aircoupe;L1P/L;620;1;Rotax 912;Rotax 912;GASEPF-D-1;GASEPF-A-1;EV97;L;0
1482;EV97;PI;PISTON;EVEKTOR;EuroStar;L1P/L;600;1;Rotax 912;Rotax 912;GASEPF-D-1;GASEPF-A-1;EV97;L;
1483;G180;PI;PISTON;GENERAL AIRCRAFT;G180Skyfarer;L1P/L;600;1;Rotax 912;Rotax 912;GASEPF-D-1;GASEPF-A-1;EV97;L;
1484;GOLF;PI;PISTON;TECNAM;Golf;L1P/L;600;1;Rotax 912;Rotax 912;GASEPF-D-1;GASEPF-A-1;EV97;L;
1485;HU2;PI;PISTON;SHENYANG SAILPLANE;HU2Petrel;L1P/L;800;1;Rotax 912;Rotax 912;GASEPF-D-1;GASEPF-A-1;EV97;L;
1486;IMPU;PI;PISTON;IMPULSE;Impulse;L1P/L;500;1;Rotax 912;Rotax 912;GASEPF-D-1;GASEPF-A-1;EV97;L;
1487;IS28;PI;PISTON;IAR;IS28M2;L1P/L;700;1;Rotax 582 DCDI;Rotax 582 DCDI;GASEPF-D-1;GASEPF-A-1;EV97;L;
1488;KP2;PI;PISTON;JIHLAVAN;KP2Rapid200;L1P/L;500;1;Rotax 912;Rotax 912;GASEPF-D-1;GASEPF-A-1;EV97;L;
1489;MCR1;PI;PISTON;COLOMBAN;MC-100Ban-Bi;L1P/L;500;1;Rotax 582 DCDI;Rotax 582 DCDI;GASEPF-D-1;GASEPF-A-1;EV97;L;0
1490;PELI;PI;PISTON;FLYER;Pelican;L1P/L;600;1;Rotax 582 DCDI;Rotax 582 DCDI;GASEPF-D-1;GASEPF-A-1;EV97;L;
1491;SA50;PI;PISTON;STOLP;SA-500Starlet;L1P/L;600;1;Rotax 582 DCDI;Rotax 582 DCDI;GASEPF-D-1;GASEPF-A-1;EV97;L;0
1492;SC01;PP;PROPELLER;FFT;SC-01 Speed Canard;L1P/L;270;1;Rotax 582 DCDI;Rotax 582 DCDI;GASEPF-D-1;GASEPF-A-1;EV97;L;NONE
1493;SF2;PI;PISTON;HAPI;Cygnet;L1P/L;500;1;Rotax 912;Rotax 912;GASEPF-D-1;GASEPF-A-1;EV97;L;
1494;SHRK;PI;PISTON;SHARK AERO;Shark;L1P/L;500;1;Rotax 912;Rotax 912;GASEPF-D-1;GASEPF-A-1;EV97;L;
1495;TFUN;PI;PISTON;TWI;Taifun;L1P/L;800;1;Rotax 912;Rotax 912;GASEPF-D-1;GASEPF-A-1;EV97;L;
1496;TL20;PI;PISTON;TL ULTRALIGHT;Sting;L1P/L;500;1;Rotax 912;Rotax 912;GASEPF-D-1;GASEPF-A-1;EV97;L;
1497;F100;JR;JET REGIONAL;FOKKER;100;L2J/M;44475;2;TAY Mk650-15;1RR021;F10062-D-1;F10062-A-1;F100;M;REGJ
1498;DHC7;TP;TURBOPROP;DE HAVILLAND;DHC-7 Dash 7;L4T/M;19996;4;PT6A-50;PT6A-50;DHC7-D-1;DHC7-A-1;F27;M;TPRP
1499;F27;TP;TURBOPROP;FOKKER;F-27 Friendship Firefighter;L2T/M;19831;2;DART 552;DART 552;DHC830-D-1;DHC830-A-1;F27;M;TPRP
1500;MI24;H2;HELICOPTER MEDIUM;MIL;AH2Sabre;H2T/-;10000;2;PW121A;PW121A;HELIPROF-D-1;HELIPROF-A-1;F27;M;
1501;A3;JM;JET MEDIUM;DOUGLAS;A3Skywarrior;L2J/M;38400;2;SPEY Mk555;1RR018;CL601-D-1;CL601-A-1;F28;M;
1502;F28;JR;JET REGIONAL;FOKKER;F-28 Fellowship;L2J/M;31427;2;SPEY Mk555;1RR018;F28MK2-D-1;F28MK2-A-1;F28;M;REGJ
1503;M17;SS;SUPERSONIC;MYASISHCHEV;M-17 Stratosfera;L1J/M;18400;1;JT8D-217 series;1PW018;CL601-D-1;CL601-A-1;F28;M;NONE
1504;SU25;JM;JET MEDIUM;SUKHOI;Scorpion;L2J/M;19300;2;SPEY Mk555;1RR018;CL601-D-1;CL601-A-1;F28;M;
1505;TOR;SS;SUPERSONIC;AERITALIA;Tornado;L2J/M;28100;2;Spey 555;4RR035;CL601-D-1;CL601-A-1;F28;M;NONE
1506;U2;SS;SUPERSONIC;LOCKHEED;U-2 ER-2;L1J/M;18733;1;JT3D-7 series;1PW003;CL601-D-1;CL601-A-1;F28;M;NONE
1507;F2TH;JB;JET BUSINESS;DASSAULT;Falcon 2000;L2J/M;16783;2;PW308C Build Spec 1289;14PW103;CL600-D-1;CL600-A-1;F2TH;M;BUSJ
1508;MIR2;SS;SUPERSONIC;DASSAULT;Mirage 2000;L1J/M;17000;1;JT8D-9 series;1PW007;CL601-D-1;CL601-A-1;F2TH;M;NONE
1509;F50;TP;TURBOPROP;FOKKER;F-50 High Performance (F27 Mk050);L2T/M;20794;2;PW125B;PW125B;DHC830-D-1;DHC830-A-1;F50;M;TPRP
1510;I114;TP;TURBOPROP;ILYUSHIN;Il-114;L2T/M;20512;2;PW125B;PW125B;CVR580-D-1;CVR580-A-1;F50;M;TPRP
1511;F70;JR;JET REGIONAL;FOKKER;70;L2J/M;38189;2;TAY Mk620-15 ;1RR020;F10062-D-1;F10062-A-1;F70;M;REGJ
1512;F900;JB;JET BUSINESS;DASSAULT;Falcon 900 Myst?re 900;L3J/M;21278;3;TFE731-3;1AS002;EMB14L-D-1;EMB14L-A-1;F900;M;BUSJ
1513;FA10;JB;JET BUSINESS;DASSAULT;Falcon 10 Myst?re 10;L2J/M;15382;2;TFE731-2-2B;1AS001;LEAR35-D-1;LEAR35-A-1;FA10;M;BUSJ
1514;SBR1;JB;JET BUSINESS;NORTH AMERICAN ROCKWELL;Sabreliner 39/40/50/60/65 (NA-265);L2J/M;9401;2;TFE731-3;1AS002;IA1125-D-1;IA1125-A-1;FA10;M;BUSJ
1515;FA20;JB;JET BUSINESS;DASSAULT;Falcon 20Myst?re 20;L2J/M;12993;2;TFE731-3;1AS002;FAL20-D-1;FAL20-A-1;FA20;M;BUSJ
1516;MG21;MI;JET MILITARY;ELBIT;MiG-21Lancer;L1J/M;10400;1;CF34-3A;1GE034;LEAR25-D-1;LEAR25-A-1;FA20;M;0
1517;FA50;JB;JET BUSINESS;DASSAULT;Falcon 50 Myst?re 50;L3J/M;18043;3;TFE731-3;1AS002;FAL20-D-1;FAL20-A-1;FA50;M;BUSJ
1518;FA7X;JB;JET BUSINESS;DASSAULT;Falcon7X;L3J/M;31300;3;PW307A;16PW114;CRJ9-ER-D-1;CRJ9-ER-A-1;FA7X;M;0
1519;FA8X;JM;JET MEDIUM;DASSAULT;Falcon8X;L3J/M;33112.24301;3;PW307D;15PW109;LEAR25-D-1;LEAR25-A-1;FA7X;M;
1520;GL5T;JB;JET BUSINESS;RAYTHEON;Sentinel;L2J/M;42651;2;BR700-710A2-20;4BR009;GV-D-1;GV-A-1;GL5T;M;0
1521;F15;SS;SUPERSONIC;BOEING;F-15 Eagle;L2J/M;18824;2;CF34-8C5A3;8GE103;CL601-D-1;CL601-A-1;GLEX;M;NONE
1522;GLEX;JR;JET REGIONAL;BOMBARDIER;BD-700 Global Express;L2J/M;42651;2;BR700-710A2-20;4BR009;F10065-D-1;F10065-A-1;GLEX;M;REGJ
1523;GLF6;JM;JET MEDIUM;GULFSTREAM AEROSPACE;GulfstreamG650;L2J/M;45177.80005;2;BR-700-725A1-12;11BR011;GV-D-1;GV-A-1;GLEX;M;
1524;GA5C;JM;JET MEDIUM;GULFSTREAM AEROSPACE;G7GulfstreamG500;L2J/M;34858.57363;2;PW814GA;16PW115;CL601-D-1;CL601-A-1;GLF5;M;
1525;GLF5;JR;JET REGIONAL;GULFSTREAM AEROSPACE;G-1159D Gulfstream 5;L2J/M;38565;2;BR700-710C4-11;6BR010;GV-D-1;GV-A-1;GLF5;M;REGJ
1526;H25A;JB;JET BUSINESS;HAWKER SIDDELEY;HS-125-1/2/3/400/600;L2J/M;10705;2;TFE731-3;1AS002;IA1125-D-1;IA1125-A-1;H25A;M;BUSJ
1527;L159;SS;SUPERSONIC;AERO (2);L-159;L1J/M;8000;1;PW307A;16PW114;LEAR25-D-1;LEAR25-A-1;H25A;M;NONE
1528;AMX;SS;SUPERSONIC;AMX;AMX (A-1);L1J/M;13000;1;SPEY Mk511;8RR043;LEAR25-D-1;LEAR25-A-1;H25B;M;NONE
1529;F1;SS;SUPERSONIC;MITSUBISHI;F-1;L2J/M;13674;2;PW306A;7PW077;LEAR25-D-1;LEAR25-A-1;H25B;M;NONE
1530;H25B;JB;JET BUSINESS;BRITISH AEROSPACE;BAe-125-700/800 (HS-1);L2J/M;12379;2;TFE731-3;1AS002;IA1125-D-1;IA1125-A-1;H25B;M;BUSJ
1531;H25C;JB;JET BUSINESS;BRITISH AEROSPACE;BAe-125-1000 Hawker;L2J/M;14058;2;PW306A;7PW077;IA1125-D-1;IA1125-A-1;H25B;M;BUSJ
1532;HUNT;MI;JET MILITARY;HAWKER;Hunter;L1J/M;10800;1;SPEY Mk555;1RR018;LEAR25-D-1;LEAR25-A-1;H25B;M;0
1533;JAGR;SS;SUPERSONIC;BAC;Jaguar;L2J/M;11000;2;PW306A;7PW077;LEAR25-D-1;LEAR25-A-1;H25B;M;NONE
1534;CL35;JM;JET MEDIUM;BOMBARDIER;BD100Challenger350;L2J/M;18415.85022;2;HTF7350 (AS907-2-1A);14HN009;CL601-D-1;CL601-A-1;HA4T;M;
1535;G250;JM;JET MEDIUM;GULFSTREAM AEROSPACE;GulfstreamG250;L2J/M;18000;2;PW306A;7PW077;CL601-D-1;CL601-A-1;HA4T;M;
1536;G280;JM;JET MEDIUM;GULFSTREAM AEROSPACE;GulfstreamG280;L2J/M;17962.25785;2;HTF7250G (AS907-2-1G);11HN005;EMB145-D-1;EMB145-A-1;HA4T;M;
1537;GALX;JB;JET BUSINESS;IAI;Gulfstream G200 (Galaxy);L2J/M;15808;2;PW306A;7PW077;EMB145-D-1;EMB145-A-1;HA4T;M;BUSJ
1538;HA4T;JB;JET BUSINESS;Hawker-Beechcraft;Hawker4000;L2J/M;17917;2;PW308A;7PW079;EMB145-D-1;EMB145-A-1;HA4T;M;0
1539;A50;JL;JET LARGE;BERIEV;A50;L4J/H;190000;4;D-30KP-2;1AA002;C130-D-1;C130-A-1;IL76;H;
1540;IL62;JM;JET MEDIUM;ILYUSHIN;Il-62;L4J/H;164910;4;D-30KU;1AA003;707QN-D-1;707QN-D-1;IL76;H;MIDR
1541;IL76;JL;JET LARGE;ILYUSHIN;Il-76/78/82;L4J/H;185166;4;PS-90A;13AA006;DC8QN-D-1;DC8QN-D-1;IL76;H;LOLD
1542;IL86;JL;JET LARGE;ILYUSHIN;Il-86/87;L4J/H;214037;4;NK-86;1KK003;DC8QN-D-1;DC8QN-D-1;IL86;H;LOLD
1543;IL96;JL;JET LARGE;ILYUSHIN;Il-96;L4J/H;242000;4;PS-90A;13AA006;A340-211-D-1;A340-211-A-1;IL96;H;LOLD
1544;AC95;TP;TURBOPROP;AERO (1);Jetprop Commander 695;L2T/L;4944;2;TPE331-10R;TPE331-10R;IA1125-D-1;IA1125-A-1;JS32;L;NONE
1545;C212;TP;TURBOPROP;CASA;212 Aviocar;L2T/M;7155;2;TPE331-10R;TPE331-10R;DO228-D-1;DO228-A-1;JS32;M;NONE
1546;JS31;TP;TURBOPROP;BRITISH AEROSPACE;3100 Jetstream 31;L2T/M;6929;2;TPE331-10UG;TPE331-10UG;DHC6-D-1;DHC6-A-1;JS32;L/M;NONE
1547;JS32;TP;TURBOPROP;BRITISH AEROSPACE;3200 Jetstream Super 31;L2T/M;7350;2;TPE331-12UA;TPE331-12UA;DHC6-D-1;DHC6-A-1;JS32;M;NONE
1548;SW3;TP;TURBOPROP;FAIRCHILD SWEARINGEN;Merlin 3 (SA226/SA227);L2T/L;5301;2;TPE331-10UG;TPE331-10UG;CNA441-D-1;CNA441-A-1;JS32;L;NONE
1549;A169;H2;HELICOPTER HEAVY;AGUSTAWESTLAND;AW169;H2T/-;4800;2;PT6B-36A;PT6B-36A Turboshaft;HELIPROF-D-1;HELIPROF-A-1;JS41;L;
1550;BSTP;H2;HELICOPTER HEAVY;BELL;214ST SuperTransport;H2T/-;7938;2;PT6B-36A;PT6B-36A Turboshaft;HELIPROF-D-1;HELIPROF-A-1;JS41;M;NONE
1551;EC25;HM;HELICOPTER MEDIUM;EUROCOPTER;CougarMk2+;H2T/-;11200;2;PT6B-36A;PT6B-36A Turboshaft;HELIPROF-D-1;HELIPROF-A-1;JS41;M;0
1552;EC75;H2;HELICOPTER HEAVY;AIRBUS HELICOPTERS-HARBIN;EC175;H2T/-;7500;2;PT6B-36A;PT6B-36A Turboshaft;HELIPROF-D-1;HELIPROF-A-1;JS41;L;
1553;H2;H2;HELICOPTER HEAVY;KAMAN;K-20;H2T/-;0;2;PT6B-36A;PT6B-36A Turboshaft;HELIPROF-D-1;HELIPROF-A-1;JS41;L;NONE
1554;JS41;TP;TURBOPROP;BRITISH AEROSPACE;4100 Jetstream 41;L2T/M;10793;2;TPE331-12UA;TPE331-12UA;EMB120-D-1;EMB120-A-1;JS41;M;TPRP
1555;KA27;H2;HELICOPTER HEAVY;KAMOV;Ka-27/28/29/31/32;H2T/-;11950;2;PT6B-36A;PT6B-36A Turboshaft;HELIPROF-D-1;HELIPROF-A-1;JS41;M;NONE
1556;KA52;H2;HELICOPTER MEDIUM;KAMOV;Alligator;H2T/-;10500;2;PT6B-36A;PT6B-36A Turboshaft;HELIPROF-D-1;HELIPROF-A-1;JS41;M;
1557;MI14;H2;HELICOPTER HEAVY;MIL;Mi-14;H2T/-;14000;2;PT6B-36A;PT6B-36A Turboshaft;HELIPROF-D-1;HELIPROF-A-1;JS41;M;NONE
1558;MI26;H2;HELICOPTER HEAVY;MIL;Mi-26;H2T/-;55808;2;PT6B-36A;PT6B-36A Turboshaft;HELIPROF-D-1;HELIPROF-A-1;JS41;M;NONE
1559;MI28;H2;HELICOPTER HEAVY;MIL;Mi28;H2T/-;10700;2;PT6B-36A;PT6B-36A Turboshaft;HELIPROF-D-1;HELIPROF-A-1;JS41;M;
1560;MI8;H2;HELICOPTER HEAVY;MIL;Mi-8/9/17/19/171/172;H2T/-;12227;2;PT6B-36A;PT6B-36A Turboshaft;HELIPROF-D-1;HELIPROF-A-1;JS41;M;NONE
1561;NH90;H2;HELICOPTER MEDIUM;AUSTRALIAN AEROSPACE;MRH90;H2T/-;9100;2;PT6B-36A;PT6B-36A Turboshaft;HELIPROF-D-1;HELIPROF-A-1;JS41;M;
1562;S61;H2;HELICOPTER HEAVY;SIKORSKY;S-61 (H-3 Sea King/Shortsky/Commando/CH-124);H2T/-;9361;2;PT6B-36A;PT6B-36A Turboshaft;HELIPROF-D-1;HELIPROF-A-1;JS41;M;NONE
1563;S92;HL;HELICOPTER LARGE;SIKORSKY;S-92Helibus;H2T/-;12020;2;PT6B-36A;PT6B-36A Turboshaft;HELIPROF-D-1;HELIPROF-A-1;JS41;M;0
1564;SH33;TP;TURBOPROP;SHORTS;330 (sherpa);L2T/M;10333;2;PT6A-45R;PT6A-45R;SD330-D-1;SD330-A-1;JS41;M;TPRP
1565;TIGR;H2;HELICOPTER HEAVY;AIRBUS HELICOPTERS;EC665Tiger;H2T/-;6000;2;PT6B-36A;PT6B-36A Turboshaft;HELIPROF-D-1;HELIPROF-A-1;JS41;L;
1566;L101;JL;JET LARGE;LOCKHEED;L-1011 TriStar All Series;L3J/H;210354;3;RB211-524B series;1RR005;L1011-D-1;L1011-A-1;L101;H;LOLD
1567;ARVA;TP;TURBOPROP;IAI;Arava 101/102/201/202;L2T/L;6817;2;PT6A-34;PT6A-34;DHC6-D-1;DHC6-A-1;L410;L;NONE
1568;BE10;TP;TURBOPROP;BEECH;100 King Air (U-21F Ute);L2T/L;5150;2;PT6A-25C;PT6A-25C;DHC6-D-1;DHC6-A-1;L410;L;NONE
