stage,source_module,timestamp,dispersion_module,count,source_modules,dispersion modules
process(),,0.016002,,383.0,PointSource,AUSTAL2000
process(),,0.015,,384.0,PointSource,AUSTAL2000
process(),,0.014996,,385.0,PointSource,AUSTAL2000
process(),,0.014,,386.0,PointSource,AUSTAL2000
process(),,0.014001,,387.0,PointSource,AUSTAL2000
process(),,0.015006,,388.0,PointSource,AUSTAL2000
process(),,0.014049,,389.0,PointSource,AUSTAL2000
process(),,0.016945,,390.0,PointSource,AUSTAL2000
process(),,0.013999,,391.0,PointSource,AUSTAL2000
process(),,0.015,,392.0,PointSource,AUSTAL2000
process(),,0.017002,,393.0,PointSource,AUSTAL2000
process(),,0.017001,,394.0,PointSource,AUSTAL2000
process(),,0.02,,395.0,PointSource,AUSTAL2000
process(),,0.017,,396.0,PointSource,AUSTAL2000
process(),,0.018,,397.0,PointSource,AUSTAL2000
process(),,0.014999,,398.0,PointSource,AUSTAL2000
process(),,0.014998,,399.0,PointSource,AUSTAL2000
process(),,0.016071,,400.0,PointSource,AUSTAL2000
process(),,0.014988,,401.0,PointSource,AUSTAL2000
process(),,0.015001,,402.0,PointSource,AUSTAL2000
process(),,0.014979,,403.0,PointSource,AUSTAL2000
process(),,0.014966,,404.0,PointSource,AUSTAL2000
process(),,0.015996,,405.0,PointSource,AUSTAL2000
process(),,0.015035,,406.0,PointSource,AUSTAL2000
process(),,0.015966,,407.0,PointSource,AUSTAL2000
process(),,0.015,,408.0,PointSource,AUSTAL2000
process(),,0.015001,,409.0,PointSource,AUSTAL2000
process(),,0.014998,,410.0,PointSource,AUSTAL2000
process(),,0.016051,,411.0,PointSource,AUSTAL2000
process(),,0.014984,,412.0,PointSource,AUSTAL2000
process(),,0.015005,,413.0,PointSource,AUSTAL2000
process(),,0.015963,,414.0,PointSource,AUSTAL2000
process(),,0.015032,,415.0,PointSource,AUSTAL2000
process(),,0.016872,,416.0,PointSource,AUSTAL2000
process(),,0.014006,,417.0,PointSource,AUSTAL2000
process(),,0.013991,,418.0,PointSource,AUSTAL2000
process(),,0.014,,419.0,PointSource,AUSTAL2000
process(),,0.015002,,420.0,PointSource,AUSTAL2000
process(),,0.014052,,421.0,PointSource,AUSTAL2000
process(),,0.014,,422.0,PointSource,AUSTAL2000
process(),,0.013946,,423.0,PointSource,AUSTAL2000
process(),,0.014,,424.0,PointSource,AUSTAL2000
process(),,0.015002,,425.0,PointSource,AUSTAL2000
process(),,0.015053,,426.0,PointSource,AUSTAL2000
process(),,0.013946,,427.0,PointSource,AUSTAL2000
process(),,0.019052,,428.0,PointSource,AUSTAL2000
process(),,0.016982,,429.0,PointSource,AUSTAL2000
process(),,0.015005,,430.0,PointSource,AUSTAL2000
process(),,0.014015,,431.0,PointSource,AUSTAL2000
process(),,0.013945,,432.0,PointSource,AUSTAL2000
process(),,0.015058,,433.0,PointSource,AUSTAL2000
process(),,0.014948,,434.0,PointSource,AUSTAL2000
process(),,0.015998,,435.0,PointSource,AUSTAL2000
process(),,0.014999,,436.0,PointSource,AUSTAL2000
process(),,0.014002,,437.0,PointSource,AUSTAL2000
process(),,0.016003,,438.0,PointSource,AUSTAL2000
process(),,0.015996,,439.0,PointSource,AUSTAL2000
process(),,0.017001,,440.0,PointSource,AUSTAL2000
process(),,0.015005,,441.0,PointSource,AUSTAL2000
process(),,0.015048,,442.0,PointSource,AUSTAL2000
process(),,0.015942,,443.0,PointSource,AUSTAL2000
process(),,0.018002,,444.0,PointSource,AUSTAL2000
process(),,0.015004,,445.0,PointSource,AUSTAL2000
process(),,0.015994,,446.0,PointSource,AUSTAL2000
process(),,0.016004,,447.0,PointSource,AUSTAL2000
process(),,0.015001,,448.0,PointSource,AUSTAL2000
process(),,0.015031,,449.0,PointSource,AUSTAL2000
process(),,0.014967,,450.0,PointSource,AUSTAL2000
process(),,0.016051,,451.0,PointSource,AUSTAL2000
process(),,0.015946,,452.0,PointSource,AUSTAL2000
process(),,0.016036,,453.0,PointSource,AUSTAL2000
process(),,0.014968,,454.0,PointSource,AUSTAL2000
process(),,0.017996,,455.0,PointSource,AUSTAL2000
process(),,0.016059,,456.0,PointSource,AUSTAL2000
process(),,0.015946,,457.0,PointSource,AUSTAL2000
process(),,0.014997,,458.0,PointSource,AUSTAL2000
process(),,0.014998,,459.0,PointSource,AUSTAL2000
process(),,0.015001,,460.0,PointSource,AUSTAL2000
process(),,0.016001,,461.0,PointSource,AUSTAL2000
process(),,0.014998,,462.0,PointSource,AUSTAL2000
process(),,0.015038,,463.0,PointSource,AUSTAL2000
process(),,0.018967,,464.0,PointSource,AUSTAL2000
process(),,0.014995,,465.0,PointSource,AUSTAL2000
process(),,0.015048,,466.0,PointSource,AUSTAL2000
process(),,0.020952,,467.0,PointSource,AUSTAL2000
process(),,0.015003,,468.0,PointSource,AUSTAL2000
process(),,0.016032,,469.0,PointSource,AUSTAL2000
process(),,0.016968,,470.0,PointSource,AUSTAL2000
process(),,0.014051,,471.0,PointSource,AUSTAL2000
process(),,0.013982,,472.0,PointSource,AUSTAL2000
process(),,0.013967,,473.0,PointSource,AUSTAL2000
