159,BE,HDV,Diesel,7.5 - 16 t,EURO II,0,0,21561,20367,6853,1,0,65000,65000,25.9,39.8,34.3,20,60,90
160,BE,HDV,Diesel,7.5 - 16 t,EURO III,0,0,0,27470,55289,67049,71564,65000,65000,25.9,39.8,34.3,20,60,90
161,BE,HDV,Diesel,7.5 - 16 t,EURO IV,0,0,0,0,0,0,0,65000,65000,25.9,39.8,34.3,20,60,90
162,BE,HDV,Diesel,16 - 32 t,Conventional,50004,41860,16436,312,0,0,0,60000,60000,25.9,39.8,34.3,20,60,90
163,BE,HDV,Diesel,16 - 32 t,EURO I,0,15528,20991,11040,33,0,0,60000,60000,25.9,39.8,34.3,20,60,90
164,BE,HDV,Diesel,16 - 32 t,EURO II,0,0,26994,25449,8579,1,0,60000,60000,25.9,39.8,34.3,20,60,90
165,BE,HDV,Diesel,16 - 32 t,EURO III,0,0,0,34391,69221,83943,89596,60000,60000,25.9,39.8,34.3,20,60,90
166,BE,HDV,Diesel,16 - 32 t,EURO IV,0,0,0,0,0,0,0,60000,60000,25.9,39.8,34.3,20,60,90
167,BE,HDV,Diesel,>32 t,Conventional,3542,2966,1164,22,0,0,0,60000,60000,25.9,39.8,34.3,20,60,90
168,BE,HDV,Diesel,>32 t,EURO I,0,1100,1487,782,2,0,0,60000,60000,25.9,39.8,34.3,20,60,90
169,BE,HDV,Diesel,>32 t,EURO II,0,0,1912,1806,608,0,0,60000,60000,25.9,39.8,34.3,20,60,90
170,BE,HDV,Diesel,>32 t,EURO III,0,0,0,2436,4904,5947,6347,60000,60000,25.9,39.8,34.3,20,60,90
171,BE,HDV,Diesel,>32 t,EURO IV,0,0,0,0,0,0,0,60000,60000,25.9,39.8,34.3,20,60,90
172,BE,BUS,Diesel,Urban Buses,Conventional,13256,9987,5289,2403,468,6,0,23209,23209,100,0,0,20,60,90
173,BE,BUS,Diesel,Urban Buses,EURO I,0,2161,2911,2713,1758,313,2,23209,23209,100,0,0,20,60,90
174,BE,BUS,Diesel,Urban Buses,EURO II,0,0,2311,2284,2033,1072,105,23209,23209,100,0,0,20,60,90
175,BE,BUS,Diesel,Urban Buses,EURO III,0,0,0,1013,1741,2201,1555,23209,23209,100,0,0,20,60,90
176,BE,BUS,Diesel,Urban Buses,EURO IV,0,0,0,0,0,0,0,23209,23209,100,0,0,20,60,90
177,BE,BUS,Diesel,Coaches,Conventional,3314,2497,1322,601,117,2,0,23209,23209,0,50,50,20,60,90
178,BE,BUS,Diesel,Coaches,EURO I,0,540,728,678,439,78,0,23209,23209,0,50,50,20,60,90
179,BE,BUS,Diesel,Coaches,EURO II,0,0,578,571,508,268,26,23209,23209,0,50,50,20,60,90
180,BE,BUS,Diesel,Coaches,EURO III,0,0,0,253,435,550,389,23209,23209,0,50,50,20,60,90
181,BE,BUS,Diesel,Coaches,EURO IV,0,0,0,0,0,0,0,23209,23209,0,50,50,20,60,90
182,BE,MOT,Gasoline,<50 cc,Uncontrolled,377399,320841,183839,77789,20959,20959,20959,23209,3000,0,50,50,20,60,90
183,BE,MOT,Gasoline,<50 cc,Stage I,0,0,44817,36750,18707,18707,18707,23209,3000,0,50,50,20,60,90
184,BE,MOT,Gasoline,<50 cc,Stage II,0,0,38487,100728,123840,400000,400000,23209,3000,0,50,50,20,60,90
185,BE,MOT,Gasoline,>50 cc 2-s,Uncontrolled,0,0,0,0,0,0,0,23209,3000,0,50,50,20,60,90
186,BE,MOT,Gasoline,>50 cc 2-s,Controlled,0,0,0,0,0,0,0,23209,3000,0,50,50,20,60,90
187,BE,MOT,Gasoline,>50 cc 4-s,Uncontrolled,137693,143096,95923,45582,12366,3355,910,3000,3000,48.3,40.3,11.4,20,60,90
188,BE,MOT,Gasoline,>50 cc 4-s,Controlled,0,0,51136,105135,140961,189000,253410,3000,3000,48.3,40.3,11.4,20,60,90
189,FI,PC,Gasoline,<1.4 l,Pre-ECE,23963,12654,3946,0,0,0,0,3000,3000,30,60,10,30,80,100
190,FI,PC,Gasoline,<1.4 l,ECE 15/00-01,175625,158102,123867,46890,0,0,0,6000,6000,30,60,10,30,80,100
191,FI,PC,Gasoline,<1.4 l,ECE 15/02,134106,131068,121327,87592,13476,0,0,9000,9000,30,60,10,30,80,100
192,FI,PC,Gasoline,<1.4 l,ECE 15/03,222856,221704,216379,191502,119235,0,0,14000,14000,30,60,10,30,80,100
193,FI,PC,Gasoline,<1.4 l,ECE 15/04,472396,472167,470292,457766,401643,247194,15571,20000,20000,30,60,10,30,80,100
194,FI,PC,Gasoline,<1.4 l,Improved Conv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,FI,PC,Gasoline,<1.4 l,Open Loop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,FI,PC,Gasoline,<1.4 l,EURO I,56211,277505,277368,276004,267439,231206,134982,20000,20000,30,60,10,30,80,100
197,FI,PC,Gasoline,<1.4 l,EURO II,0,0,237987,237930,237233,232250,208490,20000,20000,30,60,10,30,80,100
198,FI,PC,Gasoline,<1.4 l,EURO III,0,0,0,248081,248009,247155,241179,20000,20000,30,60,10,30,80,100
199,FI,PC,Gasoline,<1.4 l,EURO IV,0,0,0,73391,487030,956311,1438969,20000,20000,30,60,10,30,80,100
200,FI,PC,Gasoline,1.4 - 2.0 l,Pre-ECE,12008,6341,1977,0,0,0,0,4000,4000,30,60,10,30,80,100
201,FI,PC,Gasoline,1.4 - 2.0 l,ECE 15/00-01,88005,79225,62069,23497,0,0,0,7000,7000,30,60,10,30,80,100
202,FI,PC,Gasoline,1.4 - 2.0 l,ECE 15/02,67200,65678,60797,43892,6753,0,0,10000,10000,30,60,10,30,80,100
203,FI,PC,Gasoline,1.4 - 2.0 l,ECE 15/03,111673,111095,108427,95961,59748,0,0,18000,18000,30,60,10,30,80,100
204,FI,PC,Gasoline,1.4 - 2.0 l,ECE 15/04,224871,224757,223832,217685,190299,115667,7802,22000,22000,30,60,10,30,80,100
